STATEFIP,YEAR,QUARTER,bartik_shock
31,1978,3,0.051331642502893446
31,1978,4,0.05224302678659405
31,1979,1,0.05346031468307412
31,1979,2,0.04369426355969424
31,1979,3,0.03579580153762468
31,1979,4,0.028592756898961316
31,1980,1,0.02475013622458535
31,1980,2,0.009327907353185406
31,1980,3,-0.00105222335534585
31,1980,4,0.004506922241635609
31,1981,1,0.006079157111446587
31,1981,2,0.01675827627832663
31,1981,3,0.018363303253371644
31,1981,4,0.008608275203010286
31,1982,1,0.00018233906152053788
31,1982,2,-0.008842780613712308
31,1982,3,-0.01740501529694953
31,1982,4,-0.016889187200049335
31,1983,1,-0.008651584781325359
31,1983,2,0.004478126164781502
31,1983,3,0.021841333496687886
31,1983,4,0.04045488613037798
31,1984,1,0.05298589869082755
31,1984,2,0.056741045181375946
31,1984,3,0.05473053195926608
31,1984,4,0.05004635080473188
31,1985,1,0.04428621159809903
31,1985,2,0.03983977883163549
31,1985,3,0.03444291275665772
31,1985,4,0.03391170383290008
31,1986,1,0.030621281570287793
31,1986,2,0.024691136604621265
31,1986,3,0.02470634489970326
31,1986,4,0.024629702532848782
31,1987,1,0.027465083872748198
31,1987,2,0.03041429954322299
31,1987,3,0.032454103400378916
31,1987,4,0.03513896306797587
31,1988,1,0.03517076942481315
31,1988,2,0.03566929140163099
31,1988,3,0.035809274210823666
31,1988,4,0.0343656524734237
31,1989,1,0.03403009550929277
31,1989,2,0.0315596514979573
31,1989,3,0.026778848591501363
31,1989,4,0.02243539489090208
31,1990,1,0.020884029900796273
31,1990,2,0.015595500330406815
31,1990,3,0.011875125414817495
31,1990,4,0.005662700920457804
31,1991,1,-0.003937019350094941
31,1991,2,-0.01154737901635625
31,1991,3,-0.01096878505641316
31,1991,4,-0.007495340744559007
31,1992,1,-0.0014706413580768765
31,1992,2,0.003858355973860932
31,1992,3,0.004741476535210795
31,1992,4,0.01023509644658712
31,1993,1,0.016119420014175913
31,1993,2,0.020056368182527217
31,1993,3,0.024862224677860128
31,1993,4,0.028356691790975427
31,1994,1,0.02936456761763708
31,1994,2,0.03408101683999736
31,1994,3,0.03816419730416358
31,1994,4,0.039790741963829215
31,1995,1,0.03890243207562546
31,1995,2,0.03287552759002236
31,1995,3,0.025474430959754588
31,1995,4,0.021990099400855497
31,1996,1,0.020045128612366635
31,1996,2,0.024299344649194934
31,1996,3,0.025999894789015102
31,1996,4,0.02685943602757585
31,1997,1,0.029100417262821473
31,1997,2,0.030088399076352156
31,1997,3,0.029110366790478993
31,1997,4,0.03141730593782102
31,1998,1,0.030587512835728078
31,1998,2,0.02800716919358986
31,1998,3,0.029195461326093613
31,1998,4,0.02749830728798902
31,1999,1,0.026620328195898206
31,1999,2,0.02641595172676409
31,1999,3,0.026840540042578954
31,1999,4,0.02436886384245202
31,2000,1,0.023116686745706955
31,2000,2,0.022255921257655572
31,2000,3,0.019472048085643005
31,2000,4,0.015456297978160833
31,2001,1,0.011430676034106375
31,2001,2,0.004487822460853422
31,2001,3,-0.0023971108157803496
31,2001,4,-0.012042159232709935
31,2002,1,-0.017018293875875775
31,2002,2,-0.014481353820521512
31,2002,3,-0.010080481721268974
31,2002,4,-0.0037035609500925704
31,2003,1,-0.0014098877779043105
31,2003,2,-0.0016110523406850518
31,2003,3,-0.001415120118000202
31,2003,4,0.0017826460369699492
31,2004,1,0.005863239657944273
31,2004,2,0.011814072021307222
31,2004,3,0.014423321282346451
31,2004,4,0.017536055965391203
31,2005,1,0.01738080438193245
31,2005,2,0.017812922461335545
31,2005,3,0.02041349575152188
31,2005,4,0.01947176460886584
31,2006,1,0.022276192757583496
31,2006,2,0.020139401705167283
31,2006,3,0.017088859447122018
31,2006,4,0.013985627373943094
31,2007,1,0.01208806613781286
31,2007,2,0.010694241030766672
31,2007,3,0.00888006756134634
31,2007,4,0.008079278215111835
31,2008,1,0.002684862149978781
31,2008,2,-0.0037243229200385167
31,2008,3,-0.009554647940050696
31,2008,4,-0.023186869165059326
31,2009,1,-0.04444196706124295
31,2009,2,-0.053000623471708856
31,2009,3,-0.05466792079625225
31,2009,4,-0.04481621913488221
31,2010,1,-0.02760148679056518
31,2010,2,-0.009236279545088454
31,2010,3,-0.00041490328710833997
31,2010,4,0.008093125012058588
31,2011,1,0.010972060355541892
31,2011,2,0.013610593528981323
31,2011,3,0.015764984679722555
31,2011,4,0.016599617197954775
31,2012,1,0.019751082754401784
31,2012,2,0.01731570926967098
31,2012,3,0.01632738195167074
31,2012,4,0.017063036226417427
31,2013,1,0.015587644377009158
31,2013,2,0.0162610194348151
31,2013,3,0.018358730651588766
31,2013,4,0.01957411698645945
31,2014,1,0.018167297370629925
31,2014,2,0.019879539654788992
31,2014,3,0.02223211949293454
31,2014,4,0.022192002107203315
31,2015,1,0.02390713196159632
31,2015,2,0.024021759837841716
31,2015,3,0.022723643086038595
31,2015,4,0.02270580643794461
31,2016,1,0.021522573757459924
31,2016,2,0.01992637122344514
31,2016,3,0.020140505307726875
31,2016,4,0.01800151678099977
31,2017,1,0.017976769081646086
31,2017,2,0.017192473665132445
31,2017,3,0.01604672040729398
31,2017,4,0.014506134683916969
31,2018,1,0.015136987447568064
31,2018,2,0.018361816575823305
31,2018,3,0.016836342292643487
31,2018,4,0.016398293886762314
31,2019,1,0.014951125905053687
31,2019,2,0.013167545003126559
31,2019,3,0.012945167585970635
31,2019,4,0.01314716456711536
31,2020,1,0.011251518888792892
31,2020,2,-0.0860484095975782
31,2020,3,-0.04913460220779162
31,2020,4,-0.0396397075230604
31,2021,1,-0.03291293862795579
31,2021,2,0.07146354590445915
31,2021,3,0.03915750063947537
31,2021,4,0.03540057117540083
31,2022,1,0.037400105626337735
31,2022,2,0.03944689051232707
31,2022,3,0.038880158739753846
31,2022,4,0.029446801295123004
31,2023,1,0.023025495086640663
31,2023,2,0.019237502153520273
31,2023,3,0.015473389339208459
31,2023,4,0.013417152685216488
31,2024,1,0.012827888366401046
31,2024,2,0.010995711710214316
31,2024,3,0.009232667578333754
31,2024,4,0.007485364883990888
31,2025,1,0.006455206373089161
31,2025,2,0.005197204522680262
31,2025,3,0.004987543355416777
31,2025,4,0.002851587389489876
32,1978,1,0.040632602894894836
32,1978,2,0.0568265300553273
32,1978,3,0.05597108828138654
32,1978,4,0.057132517865134416
32,1979,1,0.0672140028222716
32,1979,2,0.043682416734688784
32,1979,3,0.03872023301789305
32,1979,4,0.03434092810647391
32,1980,1,0.028611663748047626
32,1980,2,0.017116549744284178
32,1980,3,0.011955218293542473
32,1980,4,0.011343884895261027
32,1981,1,0.015205935732899878
32,1981,2,0.019338477402641756
32,1981,3,0.025376783050297815
32,1981,4,0.015520964978037786
32,1982,1,0.00637097565511292
32,1982,2,0.005373188644379253
32,1982,3,-0.010240995026022433
32,1982,4,-0.01255753335648883
32,1983,1,-0.0076334756830737935
32,1983,2,0.006526470367547366
32,1983,3,0.02117345655083702
32,1983,4,0.04066345584106326
32,1984,1,0.050812508729563784
32,1984,2,0.0557447581231237
32,1984,3,0.054985396439974285
32,1984,4,0.05082212874464937
32,1985,1,0.04745825575053714
32,1985,2,0.044567044347476714
32,1985,3,0.041303349157613974
32,1985,4,0.03948155790136643
32,1986,1,0.03516575175178332
32,1986,2,0.03128300858511978
32,1986,3,0.03027676978514544
32,1986,4,0.027733486964207504
32,1987,1,0.028346947549598038
32,1987,2,0.03384331834213898
32,1987,3,0.034746171554887906
32,1987,4,0.03658410373093741
32,1988,1,0.03821401547323619
32,1988,2,0.038280443639197935
32,1988,3,0.03988391361454338
32,1988,4,0.03856623196771363
32,1989,1,0.03813521116494043
32,1989,2,0.03415653686315208
32,1989,3,0.029233246512613855
32,1989,4,0.02627503294073551
32,1990,1,0.026091288921874452
32,1990,2,0.022172015181757074
32,1990,3,0.014448841291649216
32,1990,4,0.005913741508295515
32,1991,1,-0.006077099590516494
32,1991,2,-0.014096722238368577
32,1991,3,-0.01512937064529091
32,1991,4,-0.012529341934610647
32,1992,1,-0.008061138221419057
32,1992,2,-7.720952287302142e-05
32,1992,3,0.0029253362383254767
32,1992,4,0.008572722075286933
32,1993,1,0.01920088087539453
32,1993,2,0.023128679902730022
32,1993,3,0.027141097072092727
32,1993,4,0.029709334216120667
32,1994,1,0.02739906943950646
32,1994,2,0.03250306222182103
32,1994,3,0.03575528539126017
32,1994,4,0.038124759435408426
32,1995,1,0.0393228519425125
32,1995,2,0.03178541446076233
32,1995,3,0.026581453030362395
32,1995,4,0.02272875437947771
32,1996,1,0.02119103887262951
32,1996,2,0.026002691498310745
32,1996,3,0.027987411159726132
32,1996,4,0.028245851640953435
32,1997,1,0.029018355293606243
32,1997,2,0.030210702592550508
32,1997,3,0.03021470491648386
32,1997,4,0.03305017646000385
32,1998,1,0.03213182390328759
32,1998,2,0.03125944499608085
32,1998,3,0.03190638351712002
32,1998,4,0.027655282940910617
32,1999,1,0.028971750254565488
32,1999,2,0.027266771665861746
32,1999,3,0.026950369559300726
32,1999,4,0.027900231770405102
32,2000,1,0.02719501429182588
32,2000,2,0.022470895607532976
32,2000,3,0.019537639204517634
32,2000,4,0.01582682654446372
32,2001,1,0.014078126365622785
32,2001,2,0.008250726521891199
32,2001,3,0.003997019510307603
32,2001,4,-0.0015260689555698982
32,2002,1,-0.006993444395458872
32,2002,2,-0.004333231667066365
32,2002,3,-0.004613120924653317
32,2002,4,-0.0008575759632288937
32,2003,1,0.00017767073415300553
32,2003,2,0.0007808272689123156
32,2003,3,0.0032275442347272747
32,2003,4,0.004174466546616897
32,2004,1,0.007146395316462738
32,2004,2,0.01410846592466847
32,2004,3,0.01574189927938324
32,2004,4,0.0184183389967763
32,2005,1,0.018270642819276397
32,2005,2,0.01870166101787904
32,2005,3,0.021536635975439786
32,2005,4,0.020793381533170875
32,2006,1,0.02685791392161752
32,2006,2,0.022787616617496922
32,2006,3,0.01806023425007924
32,2006,4,0.01672343502583337
32,2007,1,0.014295723365573058
32,2007,2,0.013046257329750784
32,2007,3,0.010741001480933111
32,2007,4,0.008284262622613604
32,2008,1,0.003876528575391651
32,2008,2,-0.005751645678996158
32,2008,3,-0.01026089461695306
32,2008,4,-0.022938442007110954
32,2009,1,-0.0426204784053911
32,2009,2,-0.055336041889658974
32,2009,3,-0.05363944919287889
32,2009,4,-0.04507887145798829
32,2010,1,-0.028744543562697584
32,2010,2,-0.010172088776705258
32,2010,3,-0.0027192664530853046
32,2010,4,0.007944817885010757
32,2011,1,0.01210925363812327
32,2011,2,0.014733827412011988
32,2011,3,0.017909113373809148
32,2011,4,0.018993814451990772
32,2012,1,0.021534520829873026
32,2012,2,0.019336686082535578
32,2012,3,0.01872381013031646
32,2012,4,0.017913294145642678
32,2013,1,0.017795786880318753
32,2013,2,0.01926225569235009
32,2013,3,0.020578290664473944
32,2013,4,0.021557372874461873
32,2014,1,0.019985727454371185
32,2014,2,0.020979339678367563
32,2014,3,0.021194856203425365
32,2014,4,0.02265404839031113
32,2015,1,0.02461451784613188
32,2015,2,0.02289636934976747
32,2015,3,0.020208188440171956
32,2015,4,0.020228168439904295
32,2016,1,0.0194396405782235
32,2016,2,0.019724330256483166
32,2016,3,0.018990019742077115
32,2016,4,0.017620382553510835
32,2017,1,0.01845117800548204
32,2017,2,0.0178801344662936
32,2017,3,0.016096408213027578
32,2017,4,0.016656562035958535
32,2018,1,0.015250530680756283
32,2018,2,0.017111870893518843
32,2018,3,0.01683608139708539
32,2018,4,0.015947586604873366
32,2019,1,0.016832605240582606
32,2019,2,0.013314314446975044
32,2019,3,0.012296804137924777
32,2019,4,0.012638030302718978
32,2020,1,0.010821180091768315
32,2020,2,-0.11517975304951172
32,2020,3,-0.07140020316366792
32,2020,4,-0.054774588622574484
32,2021,1,-0.046396616545622806
32,2021,2,0.08034503024137014
32,2021,3,0.04674470802615054
32,2021,4,0.04509008720362316
32,2022,1,0.04868927997813575
32,2022,2,0.0488608966867825
32,2022,3,0.040830981089238085
32,2022,4,0.031831665926080104
32,2023,1,0.02575906095070413
32,2023,2,0.02045980302297477
32,2023,3,0.017426787021839515
32,2023,4,0.013887377364603397
32,2024,1,0.012733649495197685
32,2024,2,0.011978249035623468
32,2024,3,0.009730356737423103
32,2024,4,0.008135943444203621
32,2025,1,0.005378369625089679
32,2025,2,0.004474521364670777
32,2025,3,0.004133361741082768
32,2025,4,0.0016062692366652304
33,1978,1,0.049367635451969115
33,1978,2,0.05375447376892397
33,1978,3,0.04873238261691497
33,1978,4,0.05142178010304222
33,1979,1,0.05049074291918654
33,1979,2,0.041605744326953416
33,1979,3,0.03234512300718256
33,1979,4,0.02436849453165898
33,1980,1,0.01901500341507876
33,1980,2,0.001986349422534754
33,1980,3,-0.009976400975507775
33,1980,4,-0.00040883174070396595
33,1981,1,-0.0007039668015778455
33,1981,2,0.014909387813157052
33,1981,3,0.020380499403719114
33,1981,4,0.0072028091639156164
33,1982,1,-0.006094653909834539
33,1982,2,-0.02085034168330851
33,1982,3,-0.02807746523817442
33,1982,4,-0.03344094226214765
33,1983,1,-0.022130802108689028
33,1983,2,-0.004948232466929147
33,1983,3,0.019384519375474724
33,1983,4,0.043758132902010714
33,1984,1,0.056549805489507776
33,1984,2,0.059380714616407
33,1984,3,0.055510528223429854
33,1984,4,0.04879370126574533
33,1985,1,0.03979562517339256
33,1985,2,0.03365172051714237
33,1985,3,0.027576371265410994
33,1985,4,0.02467430316753664
33,1986,1,0.020768100646307953
33,1986,2,0.018213819701263397
33,1986,3,0.017557658801956668
33,1986,4,0.018597223641575174
33,1987,1,0.01967110233731342
33,1987,2,0.024460756557327944
33,1987,3,0.027483427643829647
33,1987,4,0.031356937931639975
33,1988,1,0.03250472473042253
33,1988,2,0.033607374553998835
33,1988,3,0.03395154712239099
33,1988,4,0.03129607442956147
33,1989,1,0.030706283639406074
33,1989,2,0.02718371801992129
33,1989,3,0.021912051632804904
33,1989,4,0.01703020192368671
33,1990,1,0.015656631708778637
33,1990,2,0.01123462692827497
33,1990,3,0.004411857569046562
33,1990,4,0.0009097123810938269
33,1991,1,-0.011571530806069121
33,1991,2,-0.021395245051264233
33,1991,3,-0.019344847779135574
33,1991,4,-0.012156173529701535
33,1992,1,-0.007784505429310784
33,1992,2,-0.0004554115642168941
33,1992,3,0.0022313417691963025
33,1992,4,0.006432344923977398
33,1993,1,0.014554368579730671
33,1993,2,0.017377621357499835
33,1993,3,0.02328488896804622
33,1993,4,0.026117471577226187
33,1994,1,0.02831468572520491
33,1994,2,0.03393902014086482
33,1994,3,0.03836032099344982
33,1994,4,0.04000290140297197
33,1995,1,0.038357165812370884
33,1995,2,0.032416056851083425
33,1995,3,0.025586569331267815
33,1995,4,0.020487439349980624
33,1996,1,0.0183382128444254
33,1996,2,0.022230226385841302
33,1996,3,0.024456478903475642
33,1996,4,0.025258569726992162
33,1997,1,0.02626006873796326
33,1997,2,0.02690848429959997
33,1997,3,0.027426786644636745
33,1997,4,0.03013181728367197
33,1998,1,0.030071250831540254
33,1998,2,0.029092687180149207
33,1998,3,0.02837074575744088
33,1998,4,0.024293707556213903
33,1999,1,0.02165300538839768
33,1999,2,0.02193542449582345
33,1999,3,0.023768989343752135
33,1999,4,0.023582279007827223
33,2000,1,0.02305744870526113
33,2000,2,0.02153263999612408
33,2000,3,0.019633320985728002
33,2000,4,0.01590247605738643
33,2001,1,0.01040380651381992
33,2001,2,-0.00025886755322481413
33,2001,3,-0.007803234868826404
33,2001,4,-0.017754505414581727
33,2002,1,-0.024926774574494697
33,2002,2,-0.021877710774955605
33,2002,3,-0.01656972990666406
33,2002,4,-0.008771466545704886
33,2003,1,-0.006231455537389386
33,2003,2,-0.00612495164890681
33,2003,3,-0.005158145365451041
33,2003,4,-0.0005354060384400328
33,2004,1,0.004354022516250693
33,2004,2,0.01240959772552117
33,2004,3,0.015495741896985
33,2004,4,0.01692788817803006
33,2005,1,0.017249099241567492
33,2005,2,0.0179579278327214
33,2005,3,0.020350165057183373
33,2005,4,0.019465535821701702
33,2006,1,0.022591669224520577
33,2006,2,0.02084106135777333
33,2006,3,0.017922538175742412
33,2006,4,0.014593134296107032
33,2007,1,0.011843644069536644
33,2007,2,0.010271328902306306
33,2007,3,0.008224378365931146
33,2007,4,0.006884672081335233
33,2008,1,0.002931783243037062
33,2008,2,-0.00505834135250604
33,2008,3,-0.01114608809680628
33,2008,4,-0.025355696689652756
33,2009,1,-0.045048865706301254
33,2009,2,-0.057674632030735196
33,2009,3,-0.05994435184320555
33,2009,4,-0.0489298205246424
33,2010,1,-0.030271370581838118
33,2010,2,-0.01090448580925356
33,2010,3,7.346922192398857e-05
33,2010,4,0.008267137951742448
33,2011,1,0.012685036834102431
33,2011,2,0.015212941579650457
33,2011,3,0.018165484380088658
33,2011,4,0.01886482729356832
33,2012,1,0.02148582011513009
33,2012,2,0.019520279865652516
33,2012,3,0.01854536026346534
33,2012,4,0.017896720776939143
33,2013,1,0.016314861419804236
33,2013,2,0.01753009619083826
33,2013,3,0.018706227689457657
33,2013,4,0.019216520784779725
33,2014,1,0.018179277705975484
33,2014,2,0.02018484346945729
33,2014,3,0.021896405501637912
33,2014,4,0.022117711185419046
33,2015,1,0.02425291517749495
33,2015,2,0.02415534864817514
33,2015,3,0.022519405954431627
33,2015,4,0.021274654756998607
33,2016,1,0.020408278148478957
33,2016,2,0.018483539753110734
33,2016,3,0.019098746841331695
33,2016,4,0.017603418303629954
33,2017,1,0.01683588869834487
33,2017,2,0.01628715856021226
33,2017,3,0.015021884187810376
33,2017,4,0.014435258439062505
33,2018,1,0.015557152244449228
33,2018,2,0.017924799297540216
33,2018,3,0.017782097954333265
33,2018,4,0.016883274962914665
33,2019,1,0.01469600448665276
33,2019,2,0.012749448457512533
33,2019,3,0.013049666736297613
33,2019,4,0.011927857815616685
33,2020,1,0.00991694692932779
33,2020,2,-0.09117423087206114
33,2020,3,-0.05290322628290973
33,2020,4,-0.04033952352665701
33,2021,1,-0.033999668633332175
33,2021,2,0.0714393003295499
33,2021,3,0.03812643857766522
33,2021,4,0.03577149178937048
33,2022,1,0.03722542219787827
33,2022,2,0.03741340952796731
33,2022,3,0.036131020629251616
33,2022,4,0.030688208659397222
33,2023,1,0.025701376840785953
33,2023,2,0.02113861231256687
33,2023,3,0.01611348865536218
33,2023,4,0.013492676207517556
33,2024,1,0.0123110414814943
33,2024,2,0.011113832706629216
33,2024,3,0.008715742479417058
33,2024,4,0.007836484044011547
33,2025,1,0.007281831448284433
33,2025,2,0.006024822745712838
33,2025,3,0.005126275146868024
33,2025,4,0.0034705967314374686
34,1977,1,0.032360071583221454
34,1977,2,0.037969687470927965
34,1977,3,0.04642325274928031
34,1977,4,0.053048335500861174
34,1978,1,0.05213236716595491
34,1978,2,0.055464226857189776
34,1978,3,0.05150798479290031
34,1978,4,0.050286689349883944
34,1979,1,0.04957162695959126
34,1979,2,0.03987622544517023
34,1979,3,0.03367063798385584
34,1979,4,0.026715450082851873
34,1980,1,0.020831081843559852
34,1980,2,0.005554743933751556
34,1980,3,-0.003342660415698604
34,1980,4,0.0007357473919402016
34,1981,1,0.002885578822610943
34,1981,2,0.015408208786631294
34,1981,3,0.02130552687959155
34,1981,4,0.008158597667669713
34,1982,1,-0.0032961210412966236
34,1982,2,-0.015730598533850802
34,1982,3,-0.024120768889615004
34,1982,4,-0.0270637895897115
34,1983,1,-0.016934537616856503
34,1983,2,-0.0014574801236210081
34,1983,3,0.0186641846214415
34,1983,4,0.039956068243715025
34,1984,1,0.05219523598951504
34,1984,2,0.054435782185454744
34,1984,3,0.05279925389469753
34,1984,4,0.04731942295689296
34,1985,1,0.03928148153253984
34,1985,2,0.03540701489292623
34,1985,3,0.030096961711793283
34,1985,4,0.028518580934116286
34,1986,1,0.025733958362672865
34,1986,2,0.022682038976419426
34,1986,3,0.022490446597137687
34,1986,4,0.022373804605847508
34,1987,1,0.02439984358172102
34,1987,2,0.02795325090521788
34,1987,3,0.030891731533599285
34,1987,4,0.033451621849741646
34,1988,1,0.03413794583737134
34,1988,2,0.03545669690635311
34,1988,3,0.03398381486476782
34,1988,4,0.03279307462005896
34,1989,1,0.03267573683454427
34,1989,2,0.030511462552062184
34,1989,3,0.025611410778082974
34,1989,4,0.02081997255060281
34,1990,1,0.02047303376375619
34,1990,2,0.015512606462552241
34,1990,3,0.009422129256431022
34,1990,4,0.004749174802016335
34,1991,1,-0.005155649227003783
34,1991,2,-0.012220951627740666
34,1991,3,-0.012504974815841778
34,1991,4,-0.00806323882816365
34,1992,1,-0.003593485276273215
34,1992,2,0.004505052432827258
34,1992,3,0.006817919412479126
34,1992,4,0.00940183505508349
34,1993,1,0.01806304434989621
34,1993,2,0.02023210050063203
34,1993,3,0.02436341245503042
34,1993,4,0.027591756224279996
34,1994,1,0.028991854985856536
34,1994,2,0.034730630342189046
34,1994,3,0.03655883119139021
34,1994,4,0.038779036165711454
34,1995,1,0.03806297475556728
34,1995,2,0.02952709522927686
34,1995,3,0.025754734370351022
34,1995,4,0.022023352002275846
34,1996,1,0.018978903657504768
34,1996,2,0.022936280314124053
34,1996,3,0.02492817353486503
34,1996,4,0.026204987268832518
34,1997,1,0.0275722551083751
34,1997,2,0.02790379109518215
34,1997,3,0.0284423591760726
34,1997,4,0.03089695149413064
34,1998,1,0.03034218382067547
34,1998,2,0.028428171936570976
34,1998,3,0.028486614259393653
34,1998,4,0.026037312373199527
34,1999,1,0.025892034980591245
34,1999,2,0.026557023212125195
34,1999,3,0.025998394450344138
34,1999,4,0.024703259557724296
34,2000,1,0.025457750193066543
34,2000,2,0.02281487136470917
34,2000,3,0.018991202990712552
34,2000,4,0.015433180451542829
34,2001,1,0.011672297187758716
34,2001,2,0.005120588954907159
34,2001,3,-0.003728640252913071
34,2001,4,-0.013538471235462637
34,2002,1,-0.017566446199001204
34,2002,2,-0.01632322397754592
34,2002,3,-0.010202198212195706
34,2002,4,-0.00415423339717862
34,2003,1,-0.00090082822367438
34,2003,2,-0.0016144677537245486
34,2003,3,0.00043091701811951084
34,2003,4,0.003757877473020757
34,2004,1,0.005257342304058015
34,2004,2,0.011890953250171145
34,2004,3,0.015103603934383203
34,2004,4,0.017063267111767675
34,2005,1,0.016407684548719003
34,2005,2,0.0172174007936957
34,2005,3,0.01970052534795637
34,2005,4,0.0201962978106154
34,2006,1,0.02429039705327238
34,2006,2,0.02159274218136131
34,2006,3,0.017198642488907866
34,2006,4,0.015293300518173023
34,2007,1,0.013726372426588028
34,2007,2,0.01277715501047762
34,2007,3,0.011187698799957327
34,2007,4,0.01028176790769286
34,2008,1,0.00578278680027826
34,2008,2,-0.0014388728693189832
34,2008,3,-0.007703897544963161
34,2008,4,-0.022967218472338936
34,2009,1,-0.039886011970608856
34,2009,2,-0.05228745243461088
34,2009,3,-0.053777419824348
34,2009,4,-0.0432573748176327
34,2010,1,-0.025306937827825234
34,2010,2,-0.007721421959445836
34,2010,3,-0.00020224673828533434
34,2010,4,0.007627229740675205
34,2011,1,0.01281322754380532
34,2011,2,0.014372026274589136
34,2011,3,0.0167130271947841
34,2011,4,0.018806575548619787
34,2012,1,0.021624944892191546
34,2012,2,0.01949944625484869
34,2012,3,0.018626180082155115
34,2012,4,0.017301952147523825
34,2013,1,0.01597470916400676
34,2013,2,0.016815920419643204
34,2013,3,0.020062005192453655
34,2013,4,0.019970777155545724
34,2014,1,0.019516540104441704
34,2014,2,0.01934060253476507
34,2014,3,0.02075045625522038
34,2014,4,0.022388844715023743
34,2015,1,0.024767213808465416
34,2015,2,0.025833198074980822
34,2015,3,0.02365678601076133
34,2015,4,0.0213265054906345
34,2016,1,0.021280066967091206
34,2016,2,0.022278351295077298
34,2016,3,0.02147659174291123
34,2016,4,0.020753738415375426
34,2017,1,0.01925967424796428
34,2017,2,0.018705317420230884
34,2017,3,0.017622538439670488
34,2017,4,0.016849656780388567
34,2018,1,0.016205714572204783
34,2018,2,0.018054050617500404
34,2018,3,0.018102165396424688
34,2018,4,0.016240199269787408
34,2019,1,0.015695501824725285
34,2019,2,0.013984507542771273
34,2019,3,0.013662279957279434
34,2019,4,0.015672339433602467
34,2020,1,0.012615237618889037
34,2020,2,-0.08416095160890145
34,2020,3,-0.0506353011662989
34,2020,4,-0.03964342928414594
34,2021,1,-0.03116150337017042
34,2021,2,0.0717636612485212
34,2021,3,0.04310363036130685
34,2021,4,0.03894099839842487
34,2022,1,0.04116602253844251
34,2022,2,0.041961497699961686
34,2022,3,0.03696434239609453
34,2022,4,0.02801675516394382
34,2023,1,0.023568160575485695
34,2023,2,0.02054590287492449
34,2023,3,0.015714912011343476
34,2023,4,0.013613263755677209
34,2024,1,0.012965911259622024
34,2024,2,0.01154418617774849
34,2024,3,0.008325309100497596
34,2024,4,0.009645358781314216
34,2025,1,0.008401248037551854
34,2025,2,0.007116219938595352
34,2025,3,0.005199638796566249
34,2025,4,0.003248737174301952
35,1978,1,0.0448869692185545
35,1978,2,0.0573184862902787
35,1978,3,0.054702342501808256
35,1978,4,0.054798737985408144
35,1979,1,0.05708273536219384
35,1979,2,0.0430545396645967
35,1979,3,0.03684691206655921
35,1979,4,0.03187521014428298
35,1980,1,0.02873401932702079
35,1980,2,0.01620199876587231
35,1980,3,0.009054377418675494
35,1980,4,0.01262808067110751
35,1981,1,0.014273976848236466
35,1981,2,0.017264366151665645
35,1981,3,0.022917158430630004
35,1981,4,0.015422962237765363
35,1982,1,0.00578312418015842
35,1982,2,-0.0015805623542297152
35,1982,3,-0.014651834228474594
35,1982,4,-0.018002251745108902
35,1983,1,-0.013945997184024709
35,1983,2,0.00017959439607258048
35,1983,3,0.01881751080886337
35,1983,4,0.03883412442226766
35,1984,1,0.048258636861306395
35,1984,2,0.05567228638764166
35,1984,3,0.05305648172946997
35,1984,4,0.0480750132381267
35,1985,1,0.04272332236337604
35,1985,2,0.04017205098674102
35,1985,3,0.03699163925042627
35,1985,4,0.03336818097353003
35,1986,1,0.03010653851709391
35,1986,2,0.02395027009854844
35,1986,3,0.020970779084437514
35,1986,4,0.021668261243139048
35,1987,1,0.02416664236967585
35,1987,2,0.03025017722414274
35,1987,3,0.03274566206577017
35,1987,4,0.034557868324440216
35,1988,1,0.036105146188770115
35,1988,2,0.03665721962823592
35,1988,3,0.03646258793648818
35,1988,4,0.0342290894778726
35,1989,1,0.03515320617996648
35,1989,2,0.030857765391219854
35,1989,3,0.026447033569632395
35,1989,4,0.02402232581321442
35,1990,1,0.023036151839165145
35,1990,2,0.018009376986096743
35,1990,3,0.012452394609962055
35,1990,4,0.006488906451016013
35,1991,1,-0.004161362549890092
35,1991,2,-0.013387666604572548
35,1991,3,-0.013467114278946132
35,1991,4,-0.010207060310740415
35,1992,1,-0.0058980697378710435
35,1992,2,0.002605643587032086
35,1992,3,0.004867636919909347
35,1992,4,0.009693948191999063
35,1993,1,0.0165643744211934
35,1993,2,0.020427698408062425
35,1993,3,0.024902926869076098
35,1993,4,0.03079301484755524
35,1994,1,0.031926609253546984
35,1994,2,0.03504288064467914
35,1994,3,0.03996466999990426
35,1994,4,0.0402172342645743
35,1995,1,0.04005034799764252
35,1995,2,0.030683046688879934
35,1995,3,0.02529984222420062
35,1995,4,0.02319761079566566
35,1996,1,0.02074364762754237
35,1996,2,0.024389208590101078
35,1996,3,0.02706535745824333
35,1996,4,0.029772599785541292
35,1997,1,0.030946072463329487
35,1997,2,0.03194232694128312
35,1997,3,0.029934367889181177
35,1997,4,0.030755880076299934
35,1998,1,0.030474102833713587
35,1998,2,0.02991152936250406
35,1998,3,0.029542594013644514
35,1998,4,0.02671433250637785
35,1999,1,0.02726870291974604
35,1999,2,0.028099204167013066
35,1999,3,0.026946841229516606
35,1999,4,0.02649712020969467
35,2000,1,0.02830386195913925
35,2000,2,0.025135936008062583
35,2000,3,0.02105978771230299
35,2000,4,0.017278229287139745
