YEAR,MONTH,mean_abstract,mean_routine,mean_manual,mean_rti,total_employed,n_obs,share_NRC,share_RC,share_NRM,share_RM,share_routine,date,recession
2004,7,3.2398934790549285,2.5925668337805416,2.819789482946355,-1.2210932640572634,140953318.6774,66627.0,0.3392373150471041,0.2558572962374839,0.16849354803384245,0.23641184068156962,0.49226913691905344,2004-07-01,0.0
2004,8,3.243427531370713,2.592773149445618,2.8195838716592374,-1.2217813476911947,140599129.6278,67042.0,0.34087234626965823,0.25667177792304435,0.165525560297625,0.23693031550967256,0.4936020934327169,2004-08-01,
2004,9,3.248073092824737,2.588783000410895,2.813025366885384,-1.2226356107827525,140111448.9615,66751.0,0.3472558865975996,0.2546877269872891,0.16346178553183957,0.23459460088327183,0.4892823278705609,2004-09-01,
2004,10,3.2496862062802547,2.5848339383377623,2.809362781329024,-1.2235689421687619,141085864.5264,67915.0,0.34771557506613504,0.25354905713042786,0.16597934349771906,0.23275602430571804,0.48630508143614587,2004-10-01,0.0
2004,11,3.250560983616897,2.5861905007066044,2.807051303719377,-1.2224667057210687,141091248.60259998,68181.0,0.3486971152149361,0.25398021297856493,0.16315345207226273,0.23416921973423635,0.48814943271280137,2004-11-01,
2004,12,3.2481288807747095,2.58641372273507,2.804241793899707,-1.2210784193164523,140569886.0907,67116.0,0.35005785237351444,0.2533852505003664,0.16315826335095374,0.23339863377516534,0.48678388427553176,2004-12-01,
2005,1,3.2524629813433665,2.5828734198252086,2.799244467208073,-1.2218155680100633,138873970.8145,66726.0,0.35173456864387326,0.254598601893713,0.16045777104238573,0.23320905842002804,0.48780766031374106,2005-01-01,0.0
2005,2,3.2481006364715337,2.5844754964284857,2.802064238460517,-1.2207669810773516,139423652.6829,66217.0,0.34790174966524257,0.2568038369424483,0.15921295800638954,0.23608145538591957,0.49288529232836775,2005-02-01,
2005,3,3.248426542295697,2.5823331872722286,2.8044672149973193,-1.2226909364371492,139944850.37010002,65534.0,0.34789943431746445,0.2540797120284533,0.16145498238660091,0.2365658712674812,0.49064558329593455,2005-03-01,
2005,4,3.2499121472707793,2.584234329079314,2.810605119602821,-1.2245347756191092,141326355.0384,66754.0,0.3474991382580838,0.2551869255334635,0.1603982865229964,0.2369156496854563,0.4921025752189198,2005-04-01,0.0
2005,5,3.246434575677104,2.5852081398796303,2.811865272886354,-1.2234381054123888,142107612.2162,67304.0,0.3466974594861534,0.25355528718532927,0.16295595873195676,0.23679129459656054,0.4903465817818898,2005-05-01,
2005,6,3.2433226912144293,2.588703810386043,2.8195290500690686,-1.2238445112564276,143041214.1939,67811.0,0.3413809313839174,0.25274843198472907,0.16913063126831104,0.23674000536304257,0.48948843734777164,2005-06-01,
2005,7,3.2401905157220807,2.5910767018726615,2.8247664321876402,-1.2233832766852948,143957887.32660002,68281.0,0.3392043372727182,0.25452654067485464,0.1691459658285824,0.23712315622384467,0.4916496968986993,2005-07-01,0.0
2005,8,3.245846579334058,2.5888792604887207,2.822442203074881,-1.2250229728712374,143738104.9823,67861.0,0.3414892565081776,0.25248413843614376,0.16885012598147614,0.23717647907420247,0.48966061751034623,2005-08-01,
2005,9,3.24871736921662,2.5887605497648463,2.821097009316683,-1.2253970875661797,143073262.36,66852.0,0.34553710765262796,0.2528076480145483,0.16270330202177685,0.2389519423110469,0.49175959032559513,2005-09-01,
