STATEFIP,YEAR,bartik_shock
26,2024,0.00880991273850479
26,2025,0.0045455436355063255
27,1978,0.044181159926281056
27,1979,0.04026042683243555
27,1980,0.008228711298802035
27,1981,0.014028302370010834
27,1982,-0.011737553630737944
27,1983,0.012383766361597194
27,1984,0.05360421438570766
27,1985,0.03640567496367639
27,1986,0.024799833464299547
27,1987,0.03059883958424239
27,1988,0.0348173165990384
27,1989,0.028945980130323293
27,1990,0.012306885369171246
27,1991,-0.008667026711614505
27,1992,0.003369680430804318
27,1993,0.021751456501944395
27,1994,0.03518720739859186
27,1995,0.03005879706926456
27,1996,0.02361095997539238
27,1997,0.028870758236838587
27,1998,0.02816259183546753
27,1999,0.024805276642673374
27,2000,0.019359733632883718
27,2001,-0.0033816164384828846
27,2002,-0.01535603445355483
27,2003,-0.002355271850155876
27,2004,0.012530540022762887
27,2005,0.018793104265022884
27,2006,0.018801908770130868
27,2007,0.010034981660301066
27,2008,-0.00914357827360134
27,2009,-0.050730585223677536
27,2010,-0.007234841879724589
27,2011,0.016205835123045756
27,2012,0.019558505746185676
27,2013,0.017452082772073812
27,2014,0.02035664504345723
27,2015,0.023190911246473996
27,2016,0.018791853120277317
27,2017,0.015589447366898898
27,2018,0.01778850212839951
27,2019,0.013532425306550524
27,2020,-0.043083953170750776
27,2021,0.028554894870302536
27,2022,0.03772577165073374
27,2023,0.01904655347434737
27,2024,0.010312124411053109
27,2025,0.004776483353364997
28,1978,0.04744608912563484
28,1979,0.03879490507645666
28,1980,0.00553205076448611
28,1981,0.011978280024845944
28,1982,-0.017455203056551724
28,1983,0.005569492042267209
28,1984,0.05220017861185013
28,1985,0.03174419568157038
28,1986,0.018465569903200602
28,1987,0.02654659071672408
28,1988,0.03349874842252301
28,1989,0.0253146781633805
28,1990,0.010255776322389063
28,1991,-0.01202484196772577
28,1992,0.0002825773664806437
28,1993,0.01921314537901826
28,1994,0.033438825503951386
28,1995,0.027120528139656985
28,1996,0.02032618547450965
28,1997,0.026161505212524333
28,1998,0.025147227123723616
28,1999,0.020688170591409677
28,2000,0.017969157442369214
28,2001,-0.001697850771844045
28,2002,-0.013776100983590066
28,2003,-0.00529746252583942
28,2004,0.011546656885676623
28,2005,0.018176692353754617
28,2006,0.018685485681766506
28,2007,0.008595235501924283
28,2008,-0.00886468418539345
28,2009,-0.04985726491210076
28,2010,-0.008315632049303415
28,2011,0.016803713053652747
28,2012,0.019280157896442916
28,2013,0.017155501953424482
28,2014,0.020341759091366342
28,2015,0.020868241212796988
28,2016,0.01517657371665104
28,2017,0.015255608797000582
28,2018,0.0176255218573783
28,2019,0.01316548406245096
28,2020,-0.0437300218243634
28,2021,0.026845607120176234
28,2022,0.03708871586490744
28,2023,0.01899862887807788
28,2024,0.011383316391158716
28,2025,0.005328979046609921
29,1978,0.07988291705762383
29,1979,0.039512055686476304
29,1980,0.008032302898008516
29,1981,0.012422192144202216
29,1982,-0.015246106255847915
29,1983,0.011745121075136264
29,1984,0.053763260706558264
29,1985,0.03383741172929901
29,1986,0.023186567218506007
29,1987,0.02938888950382816
29,1988,0.03431766630820578
29,1989,0.027308297669399996
29,1990,0.012630664643755379
29,1991,-0.011772953115325354
29,1992,0.00289561924671037
29,1993,0.022045763158191324
29,1994,0.0348054301802833
29,1995,0.027968019715368
29,1996,0.02271772824189224
29,1997,0.029415184070891345
29,1998,0.02898534430530014
29,1999,0.025157402493363887
29,2000,0.01989378426552212
29,2001,-0.0002718870616973785
29,2002,-0.012681614810503228
29,2003,-0.0022294488852316525
29,2004,0.01379871564269951
29,2005,0.01915775955595756
29,2006,0.018386505160395895
29,2007,0.009752101325971966
29,2008,-0.00897559320365413
29,2009,-0.05193431767882036
29,2010,-0.008855126411315663
29,2011,0.0152543672794588
29,2012,0.019579090551612464
29,2013,0.017605229636357505
29,2014,0.02044693600697448
29,2015,0.023018249814173934
29,2016,0.019481225186262753
29,2017,0.01688706578900921
29,2018,0.017092164649609217
29,2019,0.013440485656304029
29,2020,-0.042807782264193246
29,2021,0.027727052994986914
29,2022,0.03663028886529777
29,2023,0.018774239458390712
29,2024,0.009691181128464042
29,2025,0.004832771950767859
30,1978,0.08014653285284659
30,1979,0.04236090235099733
30,1980,0.01537392083345906
30,1981,0.015489149363417451
30,1982,-0.009271173141758982
30,1983,0.007990619165036291
30,1984,0.05251587477737347
30,1985,0.038075390477382114
30,1986,0.026339345362025333
30,1987,0.03194336709299105
30,1988,0.037048723590001366
30,1989,0.03002462888152242
30,1990,0.01599873975011061
30,1991,-0.0055516327618043435
30,1992,0.004102708535890128
30,1993,0.024013560719422372
30,1994,0.036853647571309996
30,1995,0.030681924831513076
30,1996,0.024862484914992815
30,1997,0.02925953137778802
30,1998,0.028395240758460342
30,1999,0.027382288787106735
30,2000,0.02225175656923281
30,2001,0.0029159783987670277
30,2002,-0.00795273746296507
30,2003,0.0005381296604675338
30,2004,0.014945672323629441
30,2005,0.021555889689408945
30,2006,0.021231802799741507
30,2007,0.012086845846156637
30,2008,-0.007385364911180919
30,2009,-0.04953542767081557
30,2010,-0.008581582020732795
30,2011,0.016609717430477264
30,2012,0.019799563813993053
30,2013,0.01884380635732864
30,2014,0.021289151057469265
30,2015,0.02208004192276724
30,2016,0.01808794131051311
30,2017,0.016279078994070918
30,2018,0.01647401686346925
30,2019,0.012900993337114088
30,2020,-0.04508307029060406
30,2021,0.028716121067758428
30,2022,0.03609702320855155
30,2023,0.019535212590279506
30,2024,0.011623719327893335
30,2025,0.005466335633093741
31,1978,0.0515072595284663
31,1979,0.040278524003185705
31,1980,0.009362125254948986
31,1981,0.012434164465597993
31,1982,-0.010824108797137855
31,1983,0.014329015534598567
31,1984,0.05338369507706146
31,1985,0.03815555849424363
31,1986,0.026134477732315364
31,1987,0.031351046048311765
31,1988,0.03512478105596805
31,1989,0.028622151389134567
31,1990,0.013463573008504412
31,1991,-0.00846802078927177
31,1992,0.004190181086995369
31,1993,0.022354987185334102
31,1994,0.03533253581409189
31,1995,0.02958314946806575
31,1996,0.024226049672728747
31,1997,0.030083908359640955
31,1998,0.028867496290556023
31,1999,0.026042047136235785
31,2000,0.02001519254860409
31,2001,0.00030606814504952496
31,2002,-0.01116584482280706
31,2003,-0.0008918714058333537
31,2004,0.01232568453672714
31,2005,0.018783421586984435
31,2006,0.018309373908505126
31,2007,0.00984318278158933
31,2008,-0.008501276329951308
31,2009,-0.0493702429370813
31,2010,-0.007540411604686097
31,2011,0.014182036029420439
31,2012,0.017612270942723367
31,2013,0.017423730507302726
31,2014,0.02057895266044709
31,2015,0.0232591571852688
31,2016,0.019936677938417347
31,2017,0.016284493333271477
31,2018,0.016687346224875655
31,2019,0.013515853424890157
31,2020,-0.04100704603229633
31,2021,0.027430246966860434
31,2022,0.03644553531058207
31,2023,0.017713901033141573
31,2024,0.010092269118335991
31,2025,0.004915602473426629
32,1978,0.05282328085331549
32,1979,0.04466013104490548
32,1980,0.01697584257866764
32,1981,0.018868625160457026
32,1982,-0.0035794099759256424
32,1983,0.015163637089717723
32,1984,0.053016654099672246
32,1985,0.043239157313458045
32,1986,0.030988204417342523
32,1987,0.03328308213623596
32,1988,0.03867593314870943
32,1989,0.031662546506558094
32,1990,0.01701855642992642
32,1991,-0.012229282462471501
32,1992,0.0007644827721244676
32,1993,0.024672063306916157
32,1994,0.03330534646104269
32,1995,0.0300295464033649
32,1996,0.02574781658767499
32,1997,0.030513406072246955
32,1998,0.030553319583589176
32,1999,0.027728154543381907
32,2000,0.02094361006712483
32,2001,0.006112116434104588
32,2002,-0.004302286995078588
32,2003,0.0020063734855395345
32,2004,0.013729592152751649
32,2005,0.019736414435406295
32,2006,0.02093768982202408
32,2007,0.011457951266206946
32,2008,-0.008705191975459228
32,2009,-0.04945825069604342
32,2010,-0.008882610637134525
32,2011,0.015922643066504073
32,2012,0.019222147012545997
32,2013,0.019674994191911793
32,2014,0.021155932816935098
32,2015,0.021844732785554953
32,2016,0.01886345106574454
32,2017,0.017104336509638596
32,2018,0.01610564467555827
32,2019,0.01354765282520301
32,2020,-0.05792892099336436
32,2021,0.03091788248285418
32,2022,0.04249526084220982
32,2023,0.019347942969115895
32,2024,0.010508770049701762
32,2025,0.003961442040322085
33,1978,0.051064174867603805
33,1979,0.037035522027938285
33,1980,0.0028786120798323027
33,1981,0.010679639537930625
33,1982,-0.022196158400695977
33,1983,0.009131162004352354
33,1984,0.05496202733095319
33,1985,0.03135116103484614
33,1986,0.018780840114183506
33,1987,0.02568982480002642
33,1988,0.032674878561942115
33,1989,0.02404737565501805
33,1990,0.007707953495591051
33,1991,-0.016064937547488126
33,1992,8.279869489553936e-05
33,1993,0.02039725757752133
33,1994,0.03498298938392973
33,1995,0.02911716419338521
33,1996,0.022629230688687038
33,1997,0.027709234047389213
33,1998,0.027788791271387534
33,1999,0.022794876908203383
33,2000,0.020092501290763076
33,2001,-0.003796120078130615
33,2002,-0.017912507515949482
33,2003,-0.004579374412383881
33,2004,0.012309649531668267
33,2005,0.018675797579813806
33,2006,0.01899017386813624
33,2007,0.009383765504398305
33,2008,-0.009713807084355786
33,2009,-0.05286020486593608
33,2010,-0.008445037112233924
33,2011,0.016193407016118044
33,2012,0.019429301888728025
33,2013,0.01788778456959619
33,2014,0.020603508331625622
33,2015,0.023044339667028926
33,2016,0.018905895332202202
33,2017,0.01574824587776724
33,2018,0.017090798867067252
33,2019,0.013113103548188107
33,2020,-0.043486978325182064
33,2021,0.026756892143777668
33,2022,0.03534106822042671
33,2023,0.019090419774168525
33,2024,0.009981939493679532
33,2025,0.005394009392008644
34,1978,0.05218789664648006
34,1979,0.03721971367481158
34,1980,0.0059623547063124395
34,1981,0.011651471790089726
34,1982,-0.017576339719620655
34,1983,0.009754293895906917
34,1984,0.05156865988070334
34,1985,0.03310382771936892
34,1986,0.023351920370925677
34,1987,0.029169018357856864
34,1988,0.03408867876374736
34,1989,0.02738034892499326
34,1990,0.01255549658245912
34,1991,-0.009561993984139414
34,1992,0.004202310473826326
34,1993,0.022510389116128866
34,1994,0.03461878246511889
34,1995,0.028671957853982476
34,1996,0.023217011136432365
34,1997,0.028522892859908933
34,1998,0.02820160944469727
34,1999,0.02574643319866531
34,2000,0.02052925484189406
34,2001,-0.0002723754074450296
34,2002,-0.012011004924327611
34,2003,0.00019769513087889503
34,2004,0.012303316569787429
34,2005,0.018310081319242354
34,2006,0.019516537456782335
34,2007,0.011872655566161785
34,2008,-0.006587713203327403
34,2009,-0.04727349258986649
34,2010,-0.007012904778949198
34,2011,0.01553385816999971
34,2012,0.019106555787234542
34,2013,0.018082683818769263
34,2014,0.020341296139367696
34,2015,0.023749806886844006
34,2016,0.021263050494345896
34,2017,0.017942432815117405
34,2018,0.01710136968571782
34,2019,0.014628451478232978
34,2020,-0.04091188967159215
34,2021,0.029853619381716986
34,2022,0.037059202771348235
34,2023,0.018338283020329974
34,2024,0.010346726177023693
34,2025,0.005849316661647183
35,1978,0.05287924206982199
35,1979,0.041763997384118484
35,1980,0.016548472250011936
35,1981,0.017368286725256487
35,1982,-0.007040773592811653
35,1983,0.010926248741223395
35,1984,0.05119901385575676
35,1985,0.03826851644985456
35,1986,0.024276777057992766
35,1987,0.030199178683332537
35,1988,0.035848352963390825
35,1989,0.02904513220405324
35,1990,0.01493966304548494
35,1991,-0.01033010555930916
35,1992,0.0025519813431050843
35,1993,0.02300115424100037
35,1994,0.03660147155931287
35,1995,0.029646796744132335
35,1996,0.02553581391754462
35,1997,0.030913976623914204
35,1998,0.0292813427939574
35,1999,0.027009399121861396
35,2000,0.022822689403761854
35,2001,0.004987383718768461
35,2002,-0.008257635911052085
35,2003,0.001419071922811931
35,2004,0.015671444517839618
35,2005,0.02222569775294864
35,2006,0.02315403544498366
35,2007,0.013012151399481649
35,2008,-0.00469319297096352
35,2009,-0.04697932561474964
35,2010,-0.006452848917106783
35,2011,0.01742183750264197
35,2012,0.019948160454878457
35,2013,0.018626141398831886
35,2014,0.021319367087172195
35,2015,0.020378505395537764
35,2016,0.015772187121573855
35,2017,0.016152483309428617
35,2018,0.016756056446921727
35,2019,0.012374216900270239
35,2020,-0.04604199721650505
35,2021,0.026273023480583198
35,2022,0.03589650993072069
35,2023,0.02038268795522868
35,2024,0.011870655366961911
35,2025,0.005705905024801932
36,1978,0.05033097158237916
36,1979,0.03987282647649632
36,1980,0.010873847206348425
36,1981,0.014981435450055175
36,1982,-0.011135930240666916
36,1983,0.012213181115740768
36,1984,0.053335810164812
36,1985,0.03488454528158305
36,1986,0.02770557210854414
36,1987,0.0313283563001209
36,1988,0.03703885974677466
36,1989,0.029555768040959725
36,1990,0.013677046458237056
36,1991,-0.005184233360522938
36,1992,0.0073065311530251965
36,1993,0.024529357995605745
36,1994,0.036252174720259114
36,1995,0.031259972850331295
36,1996,0.024397359462113896
36,1997,0.029379445024065934
36,1998,0.02924206772724049
36,1999,0.026785935744790223
36,2000,0.019478456983047406
36,2001,0.0038269127414683893
36,2002,-0.008786034552063823
36,2003,-0.0001227746064560434
36,2004,0.013989005671509467
36,2005,0.02023293263452946
36,2006,0.020797999063667364
36,2007,0.01331319399757618
36,2008,-0.006123359312747485
36,2009,-0.04337603382522667
36,2010,-0.006096912950761264
36,2011,0.016396006733208287
36,2012,0.020213119590602666
36,2013,0.01737595981449621
36,2014,0.021044073953971537
36,2015,0.02309727740967142
36,2016,0.022056229163646322
36,2017,0.01824159359413593
36,2018,0.017804564794701622
36,2019,0.016737857832206424
36,2020,-0.04069694452048629
36,2021,0.02964210133304819
36,2022,0.03587540880076604
36,2023,0.019796602642572374
36,2024,0.013545203113348676
36,2025,0.006816722532114687
37,1978,0.07344345368751062
37,1979,0.03591493156307268
37,1980,0.002404785956471829
37,1981,0.008545229680987988
37,1982,-0.019368612509507763
37,1983,0.009251760284131078
37,1984,0.05014591430103183
37,1985,0.028110368571799275
37,1986,0.019542554602326574
37,1987,0.025963332736021666
37,1988,0.032179527981078954
37,1989,0.023835589063160387
37,1990,0.008509965993792912
37,1991,-0.013949419926700882
37,1992,0.0004514464315228077
37,1993,0.019151668424403155
37,1994,0.032377215156116045
37,1995,0.027056922951474795
37,1996,0.01953593173003778
37,1997,0.02621436920060371
37,1998,0.026539762814222108
37,1999,0.020755566615428045
37,2000,0.016926648095798528
37,2001,-0.0037406702607313616
37,2002,-0.014884908660725891
37,2003,-0.004407972795035939
37,2004,0.011415500530819649
37,2005,0.017859750079504057
37,2006,0.018037236722521673
37,2007,0.00844459342683468
37,2008,-0.009382820849679898
37,2009,-0.05149045042039112
37,2010,-0.008723136898519827
37,2011,0.015041233468095617
37,2012,0.01761623429254367
37,2013,0.01854400800184111
37,2014,0.0203810233635908
37,2015,0.02286464412155306
37,2016,0.018786313774279403
37,2017,0.016027323726927792
37,2018,0.016274787628103
37,2019,0.013536758466654525
37,2020,-0.041801283665477244
37,2021,0.027680795479422204
37,2022,0.03729707721666924
37,2023,0.017964743926696794
37,2024,0.009612265059548895
37,2025,0.004360269642243855
38,1978,0.056322884991614044
38,1979,0.04313808090356704
38,1980,0.016936244726364697
38,1981,0.017027336795577778
38,1982,-0.0054592799164935885
38,1983,0.012587607951666826
38,1984,0.05235573575787463
38,1985,0.039072083903199495
38,1986,0.025760500198885677
38,1987,0.031868410414758325
38,1988,0.03812651303902369
38,1989,0.03167313078573622
38,1990,0.01723053780443765
38,1991,-0.002180243858000327
38,1992,0.005574011259802215
38,1993,0.022996765547851492
38,1994,0.03636960552299605
38,1995,0.030916363795020076
38,1996,0.025153407057090245
38,1997,0.029387911239635075
38,1998,0.028023081869903505
38,1999,0.026412675315604695
38,2000,0.021331438205349457
38,2001,0.003731095973678822
38,2002,-0.006587483078605308
38,2003,0.0013934542998587007
38,2004,0.013881730209732521
38,2005,0.02071172584924609
38,2006,0.020633422694906173
38,2007,0.012974996210550246
38,2008,-0.006324355654414499
38,2009,-0.04529106454723171
38,2010,-0.006753443498934316
38,2011,0.017022097190676953
38,2012,0.020257750491426415
38,2013,0.01781136158611348
38,2014,0.020813159635884586
38,2015,0.01895007702436578
38,2016,0.012018072942323642
38,2017,0.016328960776195597
38,2018,0.019165752244561362
38,2019,0.012580046091450652
38,2020,-0.047160973573789476
38,2021,0.02377559785289376
38,2022,0.036123349908674385
38,2023,0.020923271143650862
38,2024,0.010627510471499986
38,2025,0.004742306903281587
39,1978,0.05545987769729361
39,1979,0.038777436887248
39,1980,0.003813137748794321
39,1981,0.011840349729713456
39,1982,-0.019438408614148955
39,1983,0.00896721849868552
39,1984,0.05449309555820031
39,1985,0.03186924542247859
39,1986,0.019875301925044376
39,1987,0.02772676891184327
39,1988,0.03347620542079221
39,1989,0.02524220925460777
39,1990,0.010153928091466828
39,1991,-0.01297082435535551
39,1992,0.0010536382055542472
39,1993,0.02023316716371335
39,1994,0.03454274590159625
39,1995,0.02889209753769281
39,1996,0.02215583224175039
39,1997,0.027851811046638884
39,1998,0.027388970270459997
39,1999,0.021617845374765417
39,2000,0.020095165079252398
39,2001,-0.004413322998260956
39,2002,-0.01482729568512826
39,2003,-0.0032062120256244183
39,2004,0.011599024202056144
39,2005,0.01819382241744373
39,2006,0.01722837577655708
39,2007,0.009208154999065942
39,2008,-0.008454595637141743
39,2009,-0.05042364630772701
39,2010,-0.007674518606111803
39,2011,0.016467911221924907
39,2012,0.01906056172387864
39,2013,0.01767349428486934
39,2014,0.02000593786618952
39,2015,0.022886051480351218
39,2016,0.017548674260438796
39,2017,0.016020394906607213
39,2018,0.017169819580332146
39,2019,0.012392425659272403
39,2020,-0.04139312454713501
39,2021,0.02680108165029038
39,2022,0.0355702503861518
39,2023,0.01835570128850737
39,2024,0.010138885986876671
39,2025,0.005043020149492583
40,1978,0.05898571968791229
40,1979,0.043169185157863874
40,1980,0.011793874495444391
40,1981,0.01396622113561764
40,1982,-0.015928825216103313
40,1983,0.0018772753713842134
40,1984,0.051300000296378066
40,1985,0.03426655460333377
40,1986,0.017571809876740112
40,1987,0.02698889762682066
40,1988,0.03477007367664585
40,1989,0.026281492526706203
40,1990,0.013073545255679964
40,1991,-0.009947809806344802
40,1992,0.000946395660096806
40,1993,0.02125279128774416
40,1994,0.03413567733620286
40,1995,0.02846228504123671
40,1996,0.02321902358994496
40,1997,0.028857503392272717
40,1998,0.028217817215623442
40,1999,0.023359083091874525
40,2000,0.020617268935297042
40,2001,-0.00022272306424192675
40,2002,-0.012652984366315258
40,2003,-0.0021020524340890777
40,2004,0.01282807711385244
40,2005,0.019787332876495017
40,2006,0.020494912198226894
40,2007,0.011583908335654496
40,2008,-0.005493465616345102
40,2009,-0.048082189806811435
40,2010,-0.008004196079877046
40,2011,0.017173268483989566
40,2012,0.01978135760774684
40,2013,0.017512700852369036
40,2014,0.021294099352175307
40,2015,0.01696581457136321
40,2016,0.010193833297333641
40,2017,0.015699618862951344
40,2018,0.019105374281705945
40,2019,0.01357172407316192
40,2020,-0.04906053112316489
40,2021,0.024626749773878423
40,2022,0.037619196113795814
40,2023,0.01988820519450792
40,2024,0.010453849369299956
40,2025,0.00567840582362962
41,1978,0.05022626522335062
41,1979,0.04089883814442078
41,1980,0.005962170171926147
41,1981,0.012348275951527094
41,1982,-0.01482385395504067
41,1983,0.010858060713907085
41,1984,0.05408242812021942
41,1985,0.03575075167741541
41,1986,0.023427981935039643
41,1987,0.029855089623538954
41,1988,0.03479726238165613
41,1989,0.027400899282302667
41,1990,0.01121659569424929
41,1991,-0.01060689249639658
41,1992,0.0020761156400562458
41,1993,0.022173228581151484
41,1994,0.035088050896940094
41,1995,0.029756993347106422
41,1996,0.023316315558118816
41,1997,0.029922391047156376
41,1998,0.028696270589541724
41,1999,0.02522326446371566
41,2000,0.02063677964113548
41,2001,-0.0024176647559426947
41,2002,-0.015174161997955338
41,2003,-0.003899938377895577
41,2004,0.01250067327204022
41,2005,0.019220883677099416
41,2006,0.019048390794560225
41,2007,0.009304998128321874
41,2008,-0.01058770723604967
41,2009,-0.05298845253451565
41,2010,-0.00875344977401989
41,2011,0.016319405023464042
41,2012,0.019672484486321463
41,2013,0.017664688354006808
41,2014,0.02086933401595011
41,2015,0.022128075798136387
41,2016,0.01797802271601102
41,2017,0.0149795362934217
41,2018,0.016945111556233617
41,2019,0.013018034898926601
41,2020,-0.04443199758560245
41,2021,0.027877676430843157
41,2022,0.036687768473727664
41,2023,0.01930397096841321
41,2024,0.0101964805390236
41,2025,0.005599969721906581
42,1978,0.05506902565495835
42,1979,0.03990249469558774
42,1980,0.0038909887826304814
42,1981,0.012642887739865627
42,1982,-0.017515332024328898
42,1983,0.009845571849840551
42,1984,0.05304712231798617
42,1985,0.032425546665721804
42,1986,0.021547155222211376
42,1987,0.028806152476789665
42,1988,0.03420654761238472
42,1989,0.02576088629605951
42,1990,0.012719602619828527
42,1991,-0.011209889845001264
42,1992,0.0023196843076681334
42,1993,0.021853009561676746
42,1994,0.03579740971764956
42,1995,0.029504559491156445
42,1996,0.02199848995315272
42,1997,0.028437726916689828
42,1998,0.028301355291620048
42,1999,0.023544470669792053
42,2000,0.019533978845312428
42,2001,-0.002521497953944701
42,2002,-0.013679500063955224
42,2003,-0.0012146280768176956
42,2004,0.01206211174272789
42,2005,0.019025196700723723
42,2006,0.01891793001114534
42,2007,0.010350992270243164
42,2008,-0.007447632573024557
42,2009,-0.047728971677976365
42,2010,-0.007691691316733813
42,2011,0.01579684549264895
42,2012,0.018362249090668036
42,2013,0.01771212866706459
42,2014,0.02089479660886172
42,2015,0.02245602986417027
42,2016,0.018650927331792126
42,2017,0.016802776234614323
42,2018,0.016974223712477025
42,2019,0.013828987821997062
42,2020,-0.04176819363642665
42,2021,0.028694002075051805
42,2022,0.0364995650341105
42,2023,0.019363163499687933
42,2024,0.011222027987116412
42,2025,0.006569524437006901
44,1978,0.05149058064194171
44,1979,0.03782018105809912
44,1980,0.0031473660373971717
44,1981,0.01119960114660616
44,1982,-0.02260199932170907
44,1983,0.008510262833527273
44,1984,0.05385482530703279
44,1985,0.031059181811137294
44,1986,0.02024638639273848
44,1987,0.027120115855783604
44,1988,0.03404082458585516
44,1989,0.026320410130652505
44,1990,0.009167585047018567
44,1991,-0.01189456283686737
44,1992,0.002870571932346312
44,1993,0.02112429190401145
44,1994,0.034687960500254446
44,1995,0.029785699100416167
44,1996,0.022423380970098754
44,1997,0.027818610996103405
44,1998,0.027412249696007817
44,1999,0.02259474458273595
44,2000,0.019268662302653627
44,2001,-0.00040174264869866414
44,2002,-0.012206306486429766
44,2003,-0.0026641339849472786
44,2004,0.011935113036754102
44,2005,0.01841615093087418
44,2006,0.018273358885939815
44,2007,0.009923172364547938
44,2008,-0.007870587995190274
44,2009,-0.0475634052263049
44,2010,-0.0059130808550872565
44,2011,0.016326303279499476
44,2012,0.019446266163071404
44,2013,0.017281318814554508
44,2014,0.02022644391729956
44,2015,0.022664316735523087
44,2016,0.018872802268268842
44,2017,0.015915907150278054
44,2018,0.016278220804358774
44,2019,0.013400051379302617
44,2020,-0.04386137737211717
44,2021,0.027705150736405674
44,2022,0.03582459050006262
44,2023,0.01961909004133153
44,2024,0.010542198272803423
44,2025,0.006148272679241348
45,1978,0.0446503715624802
45,1979,0.03651060439701079
45,1980,0.005566112934819261
45,1981,0.009540714758869456
45,1982,-0.01846785415165433
45,1983,0.011648625972080362
45,1984,0.05216947193858839
45,1985,0.03298571869454651
45,1986,0.02045534531307123
45,1987,0.027014528247353297
45,1988,0.03159019056011798
45,1989,0.023509633489996757
45,1990,0.009012603805801527
45,1991,-0.013453623967760415
45,1992,0.0013306992229483554
45,1993,0.019288522379915865
45,1994,0.031107248228871082
45,1995,0.02537281653489589
45,1996,0.02055976995494517
45,1997,0.025997538412356844
45,1998,0.025492703533230222
45,1999,0.021189841965420418
45,2000,0.018215061358664197
45,2001,-0.0032490557435315842
45,2002,-0.013485099106934963
45,2003,-0.00454175988585228
45,2004,0.010356510734766967
45,2005,0.01667035076818076
45,2006,0.01674044010941377
45,2007,0.008073609301381774
45,2008,-0.010726762745922694
45,2009,-0.0538003213303085
45,2010,-0.009826634793068514
45,2011,0.01504124644417195
45,2012,0.01783450218700026
45,2013,0.016814475970725547
45,2014,0.019672662727544695
45,2015,0.022396734048290318
45,2016,0.018198729093768556
45,2017,0.016056683780559088
45,2018,0.016776338310046626
45,2019,0.012775289147732054
45,2020,-0.042434891164237036
45,2021,0.02710981690118007
45,2022,0.03613896559794782
45,2023,0.017613553727186714
45,2024,0.010668008048358798
45,2025,0.004551000753215572
46,1978,0.05512536444018501
46,1979,0.04210039918579379
46,1980,0.013602346982500433
46,1981,0.015118154080411363
46,1982,-0.006491446069456635
46,1983,0.014366034180070276
46,1984,0.05218079385986501
46,1985,0.03852968320315002
46,1986,0.026963195928088986
46,1987,0.030847686657756092
46,1988,0.03626945871814607
46,1989,0.029683499335623614
46,1990,0.015187968472550812
46,1991,-0.005043536155961996
46,1992,0.004435685539214268
46,1993,0.022278134346062156
46,1994,0.035088490947402726
46,1995,0.029450238385154856
46,1996,0.022921717773690384
46,1997,0.028062131909789324
46,1998,0.027077276517683664
46,1999,0.02560066209606183
46,2000,0.019984595359450037
46,2001,0.0023549885249235358
46,2002,-0.008233657731436233
46,2003,-0.000553072821287427
46,2004,0.01258093986345016
46,2005,0.019145224302271557
46,2006,0.018501347351876668
46,2007,0.010226270210185481
46,2008,-0.008584143105822752
46,2009,-0.049429425467729854
46,2010,-0.008786893044063266
46,2011,0.01499075974641356
46,2012,0.018952336426201973
46,2013,0.017107308679493675
46,2014,0.0205743962959473
46,2015,0.02264592391774029
46,2016,0.019000069992135802
46,2017,0.015854782102708593
46,2018,0.016529057648403265
46,2019,0.013191272624767755
46,2020,-0.0421315213004969
46,2021,0.026282741763193045
46,2022,0.035964014459381355
46,2023,0.019127203104619177
46,2024,0.010144956935348599
46,2025,0.004955558890748256
47,1978,0.06738026626207821
47,1979,0.03630258979696807
47,1980,0.004747371892985608
47,1981,0.010329179886187884
47,1982,-0.018407948931822852
47,1983,0.00876374525129134
47,1984,0.051461470220503736
47,1985,0.030703678397419235
47,1986,0.020018554665228807
47,1987,0.026975547637613034
47,1988,0.0327181412657523
47,1989,0.024273560499155872
47,1990,0.00906910768301804
47,1991,-0.013228008828507075
47,1992,-8.679742479511532e-05
47,1993,0.0187917975241923
47,1994,0.031708357938913335
47,1995,0.028615164801159214
47,1996,0.021575941170904556
47,1997,0.027982510033599535
47,1998,0.02666688409414657
47,1999,0.023393142348197626
47,2000,0.019566256975344226
47,2001,-0.0025725261325946873
47,2002,-0.015316867683142334
47,2003,-0.004483584263058569
47,2004,0.011226094275643578
47,2005,0.01838277766276313
47,2006,0.017533218172361725
47,2007,0.008664869403704138
47,2008,-0.009836333393836022
47,2009,-0.05098517545137276
47,2010,-0.009311027780758693
47,2011,0.016017191468861682
47,2012,0.01897802393913359
47,2013,0.017697084541753182
47,2014,0.021084934657182607
47,2015,0.022537879424036726
47,2016,0.01852925907895501
47,2017,0.015858366331809644
47,2018,0.01713849524051143
47,2019,0.013043755156725874
47,2020,-0.0428005566711171
47,2021,0.028850188935758553
47,2022,0.0377110043917358
47,2023,0.017852955717795004
47,2024,0.010342988289357459
47,2025,0.004526797994618046
48,1978,0.05326495203493149
48,1979,0.04203073909985495
48,1980,0.008542753738623992
48,1981,0.011091681356646546
48,1982,-0.0221658018571783
48,1983,0.005200708057114569
48,1984,0.05291484966664849
48,1985,0.037186140533807505
48,1986,0.020612764437842497
48,1987,0.026151991805679755
48,1988,0.03624520847528786
48,1989,0.028891079579660084
48,1990,0.011674566565609182
48,1991,-0.014153314284498404
48,1992,-0.0004911977244918338
48,1993,0.021000544235923367
48,1994,0.03496453014030804
48,1995,0.02882542504825846
48,1996,0.023257731577005978
48,1997,0.028460485963757796
48,1998,0.027273194360273773
