YEAR,STATEFIP,mean_abstract,mean_routine,mean_manual,mean_rti,total_employed,n_obs,share_routine,share_NRC,share_NRM,real_gdp,population,gdp_pc
1986,30,3.2050364814963057,2.5565203389613402,2.8749869034054725,-1.2437087235399507,377152.89166666666,11102,0.4952209130414158,0.3366553806745763,0.16812370628400788,,813738.0,
1986,31,3.158871446856466,2.631877460457794,2.9225533244129243,-1.2191389811501157,775067.1691666666,10824,0.5445432234668206,0.29604847184102817,0.1594083046921512,,1574328.0,
1986,32,3.1200103573520113,2.561432969892896,2.812904895424051,-1.1941391526126852,496298.57916666666,8061,0.49997880138553064,0.24442270523635826,0.2555984933781111,,980614.0,
1986,33,3.199696441568829,2.6601309308736267,2.9132877823205425,-1.2194547840691656,542959.3141666666,7933,0.6012538962208592,0.28175996709140494,0.11698613668773587,,1025054.0,
1986,34,3.2333994031043702,2.635075048025038,2.8111908731819,-1.1999002211214862,3707621.7583333333,35529,0.5651026608900228,0.3082332898350864,0.12666404927489083,,7622161.0,
1986,35,3.218856921927395,2.5727604706129,2.839949685713331,-1.2283035461012934,613904.3033333333,8948,0.5253392311737822,0.32804724392164497,0.14661352490457277,,1462728.0,
1986,36,3.224681879311292,2.6105208119658254,2.7856247341434006,-1.1977675481561658,7885745.239166667,54831,0.5356982049054083,0.3171849289418278,0.14711686615276393,,17833421.0,
1986,37,3.1312011808303386,2.704941164793164,2.9806819810403673,-1.2042363401526899,3014011.526666667,34226,0.6296221203280107,0.24698402834469613,0.12339385132729323,,6321576.0,
1986,38,3.2039247241236075,2.579535460561928,2.9341498478998242,-1.2577442397015222,314183.05583333335,11521,0.4947490887338448,0.34107146019320217,0.16417945107295304,,669513.0,
1986,39,3.1725665939422356,2.6912925718269967,2.9012379869725806,-1.196263633047188,4806329.4383333335,34497,0.5790967766854027,0.27784416002632417,0.1430590632882731,,10730272.0,
1986,40,3.180411600721801,2.6222151639956377,2.8742936413001847,-1.2097593116179233,1466669.4733333334,10191,0.5521296860438425,0.3002465469942179,0.14762376696193966,,3252735.0,
1986,41,3.163889092978551,2.625906392337173,2.8724114741567885,-1.2049808525430326,1250181.0625,7844,0.5578058431501228,0.29255903636189995,0.14963512048797734,,2683526.0,
1986,42,3.1714338233186177,2.669433713230992,2.906711826599805,-1.2027503264028323,5224592.513333334,34099,0.5786340233780216,0.27717943425210695,0.1441865423698714,,11782754.0,
1986,44,3.182821062903319,2.696848482846996,2.8965435543338853,-1.1954310879072514,489195.2491666667,8281,0.5784738830637676,0.2803011695892624,0.14122494734697005,,977340.0,
1986,45,3.119683011620181,2.7231737848554496,2.992119496984662,-1.1965502883119425,1516554.0241666667,10826,0.6308433368957324,0.2384746893101526,0.13068197379411506,,3342759.0,
1986,46,3.179972484517387,2.5994817183354226,2.947332488276761,-1.2473312345086869,333771.0633333333,12628,0.5045536678345454,0.3294967792377584,0.16594955292769625,,696036.0,
1986,47,3.114353110916994,2.7148446133549595,3.0017674532320515,-1.2013960850035388,2105775.1716666664,9595,0.627023627863877,0.23519737470317703,0.137778997432946,,4738708.0,
1986,48,3.190273262332075,2.624524598490908,2.8674366046578075,-1.209667600780521,7389331.835833333,37579,0.5769089126264614,0.28672829284435697,0.13636279452918165,,16561103.0,
1986,49,3.1872611902617227,2.598801335564598,2.843435805317009,-1.2107872299197484,708236.7566666667,9100,0.5465844988350442,0.30263590857657297,0.15077959258838283,,1662833.0,
1986,50,3.2005953836541288,2.6273008684013024,2.8863892547361782,-1.2210907068916834,277622.7108333333,8356,0.5419923140750048,0.3158385543189563,0.14216913160603892,,534066.0,
1986,51,3.205509610211644,2.6503620510209727,2.882895824793931,-1.2095682552021947,2764377.1716666664,12592,0.5686680772402399,0.3055653627505779,0.1257665600091822,,5811692.0,
1986,53,3.21043860953193,2.590578957247444,2.8457362594285063,-1.2217948758160786,2023393.4616666667,8843,0.5350750576095274,0.3191282500335862,0.14579669235688622,,4452724.0,
1986,54,3.133486475385215,2.691039242248475,3.0116124751933384,-1.2160487957512622,657368.6383333333,7737,0.6047033436308742,0.2312614372892028,0.16403521907992305,,1882352.0,
1986,55,3.158623170428486,2.6689265780067863,2.937279538165299,-1.2116018170271279,2239723.845833333,11604,0.5689074608701898,0.2791317173094492,0.15196082182036097,,4755625.0,
1986,56,3.1643722401102177,2.623209977588527,3.0035343230169276,-1.2470245456549147,230742.92333333334,7344,0.5813255637775504,0.25229106453567884,0.16638337168677073,,495633.0,
1987,1,3.127906329631697,2.705513019057259,2.992262868418224,-1.2046758087232492,1753161.22,9805,0.6164408549390291,0.24356752921094468,0.13999161585002615,,4015262.0,
1987,2,3.243792034033389,2.543668489549749,2.7930557946684105,-1.2275036026386483,228430.67,12076,0.5176358661876145,0.3358722617384466,0.14649187207393896,,539310.0,
1987,4,3.2063625281714008,2.596131204902543,2.8405552413071526,-1.2158599272818225,1537190.1849999998,8174,0.5404759170537514,0.2947020398881658,0.1648220430580828,,3437103.0,
1987,5,3.118293755680797,2.707823369114712,3.016360679650511,-1.211108144718094,1002711.1333333333,9935,0.6298592039985712,0.23227441816358305,0.13786637783784575,,2342357.0,
1987,6,3.216545898363187,2.6033204318107788,2.8175265856987637,-1.2094858831249795,12987200.885833332,63748,0.5434154816071685,0.3205915706899907,0.1359929477028409,,27777160.0,
1987,8,3.2477387515411675,2.5452373550695357,2.749252477391813,-1.2154986417376057,1564277.2075000003,8985,0.5086138124412835,0.35054257364419406,0.1408436139145226,,3260477.0,
1987,9,3.236877341958691,2.641844486576469,2.802417683462716,-1.1978475290323074,1694357.2591666665,9493,0.5670826515839859,0.32843712542657444,0.10448022298943978,,3247290.0,
1987,10,3.200389487802673,2.637937959072759,2.8294204421449964,-1.1949346596082528,321539.62666666665,8772,0.5679792881516795,0.2922011273722434,0.13981958447607698,,636946.0,
1987,11,3.3124148173639454,2.517766544147659,2.591003920981377,-1.182620257269838,319434.1091666667,8415,0.40912922429484966,0.4096847534863526,0.18118602221879784,,636930.0,
1987,12,3.186530515071016,2.597319084349757,2.860569630504044,-1.2161773146920016,5579651.836666667,37223,0.5661368675081647,0.27694021535548724,0.15692291713634812,,11997282.0,
1987,13,3.162320209001502,2.665241106088865,2.9367710647555185,-1.209077457175607,2905408.731666667,9898,0.6082661919577835,0.2598749109770891,0.13185889706512738,,6208479.0,
1987,15,3.1658717488865897,2.565546201735181,2.803214153343123,-1.2010129827878844,485224.02,8482,0.5057635690938306,0.29017002495389077,0.20406640595227868,,1067917.0,
1987,16,3.138637958125587,2.6497306169861417,2.9909261243393637,-1.229286080731384,427001.9925,9956,0.5929141717774236,0.25754293544350965,0.14954289277906682,,984997.0,
1987,17,3.2095414929996573,2.647340931397777,2.8410548964595512,-1.2001957186931596,5296085.300833333,33501,0.5646168935273116,0.2945111268784917,0.1408719795941967,,11391176.0,
1987,18,3.1193223769415606,2.717222083925755,2.987489805215915,-1.1986713105107547,2548230.385,12088,0.6213415854512432,0.23241607983904777,0.1462423347097091,,5473023.0,
1987,19,3.1765182301459904,2.6463604171419557,2.953734991501849,-1.2306042686605216,1351419.3099999998,10865,0.5277307096420186,0.31504111806016644,0.15722817229781486,,2767006.0,
1987,20,3.212284265877134,2.628663762551302,2.8817550261258895,-1.2219734523261814,1188758.3691666666,10698,0.5384708174408367,0.31583865265530825,0.14569052990385514,,2445367.0,
1987,21,3.1375617906087,2.6861747485421135,3.0274163681952326,-1.2264791052205537,1537262.3833333335,8875,0.5988483775465737,0.24963151845019427,0.15152010400323207,,3683330.0,
1987,22,3.1958597593091125,2.608930988413912,2.8867871736002706,-1.223447811229567,1726100.5716666665,7519,0.5662354414241604,0.2890973357684696,0.14466722280737013,,4344151.0,
1987,23,3.1656795883379747,2.666479249650369,2.9716691286665253,-1.2250048419747657,559976.4025,9193,0.5945234330564707,0.26008240735991656,0.14539415958361274,,1184577.0,
1987,24,3.2598914904971283,2.5908023487146736,2.786848591064538,-1.2139545148087503,2306468.0166666666,12443,0.5295924658166397,0.33617159510552863,0.13423593907783182,,4565558.0,
1987,25,3.256090355681188,2.6163640681591627,2.7793886561409877,-1.2040964456873093,2979492.160833333,35095,0.5251931701972203,0.34658420955319214,0.12822262024958747,,5935205.0,
1987,26,3.1585156203250198,2.6789791149014355,2.9024191490762354,-1.1962579564517917,4151222.0391666666,33493,0.575053682591926,0.27333474681598585,0.15161157059208819,,9187484.0,
1987,27,3.1958147230838247,2.6182902701686745,2.8617996824191287,-1.215871615188118,2114116.1591666667,10095,0.5284699156725411,0.3172159952919027,0.15431408903555627,,4235136.0,
1987,28,3.123444541205245,2.715945276986426,3.039219762210511,-1.2146271357457863,1047113.4766666667,9694,0.6277287130143413,0.23930707056286202,0.13296421642279663,,2588545.0,
1987,29,3.1791662376370886,2.6579771173293096,2.9064009796952335,-1.209344224548738,2402320.7716666665,11858,0.5641143645186639,0.2875788339370522,0.1483068015442839,,5056702.0,
1987,30,3.2098435179069296,2.569821250869579,2.8861720760149403,-1.243315761014254,372617.11083333334,11177,0.49837352015480585,0.3435750183196023,0.15805146152559188,,805064.0,
1987,31,3.1759794020766337,2.637567840789023,2.925808194744065,-1.2247241428166962,757005.0325000001,11010,0.5421732922354501,0.3026147703299468,0.15521193743460313,,1566544.0,
1987,32,3.1330150362192177,2.5790030078796518,2.831148072395735,-1.197438970069953,528067.2366666667,8283,0.5003584598301029,0.2546538495622826,0.24498769060761452,,1023374.0,
1987,33,3.2189111318087718,2.6662428982509914,2.8998646799893923,-1.2188613465890186,572987.4641666667,8415,0.5891659444422547,0.30072787932996575,0.11010617622777956,,1054289.0,
1987,34,3.241078312297533,2.623706734182269,2.799457000753051,-1.2020199997543084,3794377.6016666666,35041,0.5595190929917321,0.31537421518100367,0.12510669182726425,,7670741.0,
1987,35,3.2150068570045156,2.562461755343548,2.8598241424494666,-1.238141295347382,618830.2758333334,9088,0.513960715430087,0.32344224545756656,0.1625970391123464,,1478519.0,
1987,36,3.2302917598655676,2.606220663867209,2.7840029188097124,-1.2002609857834745,8081623.1375,54676,0.5273514868468904,0.3208927392276737,0.15175577392543596,,17868844.0,
1987,37,3.126406583593081,2.7202376837921274,2.98934456588685,-1.2003324623348406,3150306.9341666666,35669,0.6342282397306245,0.244221250041916,0.12155051022745945,,6403693.0,
1987,38,3.214678572457721,2.5587859889294013,2.9049235305188135,-1.2585841378233344,310823.36166666663,11812,0.4745731070772761,0.35891775395785114,0.16650913896487274,,661141.0,
1987,39,3.1699431245943157,2.6909508578904298,2.9127752621355363,-1.1986501864199597,4867849.760000001,35084,0.582348521120289,0.2735862424244578,0.14406523645525318,,10760081.0,
1987,40,3.185416620763928,2.631479298897487,2.874459125884311,-1.207805979799597,1448258.4708333332,9399,0.5497141250653274,0.30136440866314795,0.14892146627152472,,3210124.0,
1987,41,3.166343282901092,2.6346632401211587,2.8858728712355863,-1.2075069525144568,1283842.1158333332,8267,0.5610848166326268,0.2904190040809373,0.14849617928643602,,2700996.0,
1987,42,3.171558406723829,2.6716742608906987,2.9092102973985163,-1.201935458812415,5323448.589166666,33594,0.5851132618048466,0.27026443225878505,0.1446223059363684,,11810869.0,
1987,44,3.1983716524846915,2.7020142345222187,2.907189937740721,-1.2023524991475543,500839.6458333333,8058,0.5777108989983529,0.2869105460444155,0.1353785549572316,,989605.0,
1987,45,3.1197330764046516,2.708021833861506,2.9715740297485964,-1.196500479815293,1548161.9391666667,11423,0.6294536040654916,0.23764617564814605,0.13290022028636236,,3380507.0,
1987,46,3.1695380771789785,2.6047335323891043,2.9501829170454488,-1.2422034248780733,334144.12666666665,13006,0.5136985743609245,0.3159642774124022,0.17033714822667337,,696034.0,
1987,47,3.135867791769277,2.710220620935386,3.0002578999861864,-1.2091257135200673,2189847.5749999997,9917,0.6154813721816822,0.24668726036250707,0.1378313674558108,,4782939.0,
1987,48,3.192041701134149,2.626914331646395,2.847618790638984,-1.2030459374917652,7690889.553333334,37092,0.5730154525806436,0.2933241824602935,0.13366036495906294,,16621767.0,
1987,49,3.208882686798041,2.585741965328577,2.817963922516799,-1.2146054118065646,712384.3624999999,9177,0.5334876609618125,0.31391345704789847,0.15259888199028904,,1678120.0,
1987,50,3.2036916058195,2.6206684529933266,2.900763268416816,-1.2293139982272028,284647.63083333336,8502,0.5327847578836565,0.3209492035781421,0.1462660385382014,,540267.0,
1987,51,3.222153868468953,2.6249851965162865,2.85126553982454,-1.2128314373383737,2836167.3000000003,12961,0.5431957523339133,0.3228657188499111,0.13393852881617566,,5932273.0,
1987,53,3.2100190552749406,2.59464395630739,2.8307722505599213,-1.214566086529636,2052575.8925,9193,0.5329055024064733,0.31761609846805255,0.1494783991254742,,4531903.0,
1987,54,3.130888016031846,2.69668863863271,3.0149444576881597,-1.2144491645048372,668730.1025,7903,0.6023743870840771,0.23798669750940607,0.15963891540651684,,1857583.0,
1987,55,3.1549903709161575,2.67126636578508,2.9293971296094377,-1.2071351448136947,2325721.214166667,12152,0.5743005662091509,0.2710772920854569,0.1546221417053922,,4777923.0,
1987,56,3.17354109004175,2.6026537851172917,2.9448362939825343,-1.2373580556643875,221966.51333333334,6731,0.5558729128992443,0.2691009841523411,0.17502610294841445,,476966.0,
1988,1,3.1458948333296415,2.6871003956361474,2.9924496519112402,-1.2152167442813313,1740877.1266666667,9614,0.6015657704516182,0.25690457709673586,0.14152965245164598,,4023842.0,
1988,2,3.241799463668533,2.5434738326156525,2.799792012538445,-1.230228403325781,221323.39500000002,11861,0.5046717855776754,0.3404297252047004,0.15489848921762409,,541984.0,
1988,4,3.215969099337128,2.5806391248471585,2.815271840736267,-1.2158145677200611,1576461.4791666667,8598,0.5344629160571267,0.31286386145029993,0.15267322249257342,,3535183.0,
1988,5,3.1151424704173394,2.7095389688816205,3.0205571963784816,-1.210522763788095,1027973.0091666667,10193,0.623759037149315,0.23556252943727554,0.14067843341340946,,2342655.0,
1988,6,3.2292324398802954,2.589954672845804,2.805211876245623,-1.2141005541171905,13376784.8725,44965,0.5274679459512134,0.333230544230374,0.13930150981841263,,28464250.0,
1988,8,3.234731468704133,2.551291536657699,2.7430975183727355,-1.2067741745571459,1606258.1824999999,9010,0.5207838409009251,0.333694185589622,0.14552197350945295,,3262280.0,
1988,9,3.243941972641854,2.6355867151480896,2.7954388598963944,-1.199405093352006,1681852.2466666668,8545,0.5581899624158672,0.32486924532838274,0.11694079225575012,,3271954.0,
1988,10,3.2204619014555522,2.6205789894175715,2.8114016243634574,-1.2015836909093018,337185.295,9155,0.5555443400132292,0.30739113057524464,0.1370645294115262,,647621.0,
1988,11,3.3176237593353033,2.508672224803911,2.5820710787738066,-1.1841486356560584,321140.56916666665,8613,0.3965329433538644,0.42300528706356766,0.18046176958256796,,630432.0,
1988,12,3.200743376765214,2.5881937752816504,2.851739447012337,-1.220037528399572,5794503.809166666,38175,0.5541955649195182,0.2923878504560162,0.15341658462446567,,12306400.0,
1988,13,3.1850977870497075,2.645716734064528,2.8960000396628236,-1.2101061711420955,2989421.265833333,10162,0.59394734886316,0.2736479231892003,0.13240472794763963,,6316139.0,
1988,15,3.202845706769029,2.5606983581432776,2.7880096643138805,-1.2098650801587751,503047.0425,8491,0.5023222232871831,0.3083002873446945,0.1893774893681224,,1079827.0,
1988,16,3.1471318694510644,2.6542335014834926,2.987144721263295,-1.2296811736449424,446910.01499999996,10235,0.5799854879398312,0.26699907251272503,0.15301543954744376,,985661.0,
1988,17,3.2091772361047237,2.6389069364366278,2.8274633321067086,-1.1982760699487651,5411956.825833333,33892,0.5609144791433119,0.2981992733632251,0.14088624749346296,,11390186.0,
1988,18,3.126261140759455,2.7066635570350104,2.9806646534741135,-1.2023711915172832,2654381.105,10684,0.601108265138988,0.24369657510951925,0.15519515975149278,,5491733.0,
1988,19,3.1746177460059086,2.660618833932018,2.941185030634523,-1.222054359605763,1427299.0725,11284,0.5370076542455416,0.3099802751318439,0.1530120706226145,,2768393.0,
1988,20,3.2054357923717407,2.6314694815924358,2.8788663950709785,-1.2176328212890348,1216411.875,10748,0.5356083169800702,0.3142857595960475,0.15010592342388232,,2461995.0,
1988,21,3.14768337703975,2.6772311879751256,3.0006174269045034,-1.2231139185404754,1576045.5966666667,8899,0.6006351492999952,0.2580866455956869,0.1412782051043179,,3680002.0,
1988,22,3.188640678256118,2.612578839119197,2.8638100826295503,-1.2112480917522743,1717157.0233333334,7599,0.5597529947611507,0.2956013627600473,0.14464564247880207,,4288859.0,
1988,23,3.1644428019823105,2.651209387727737,2.946655620601216,-1.2206557423683637,571120.8183333334,9100,0.5687431763628674,0.28189390578371043,0.14936291785342218,,1203840.0,
1988,24,3.281903761309758,2.580056908242288,2.766240089761059,-1.2185433929009517,2334444.0466666664,9905,0.5133411747101572,0.360008727079243,0.1266500982105999,,4657903.0,
1988,25,3.2657530145066516,2.6066266695220848,2.7707622792098423,-1.2072195410474222,3047238.888333333,34839,0.5213817072187154,0.3531071832688058,0.1255111095124789,,5979983.0,
1988,26,3.1698726157178174,2.675739941308123,2.905304360630559,-1.2015160403908927,4224141.258333334,33756,0.5807894288803773,0.27231023897975487,0.14690033213986783,,9218002.0,
1988,27,3.1979595136598107,2.6153547866396725,2.8549454350619654,-1.2141326310699878,2224036.195,10458,0.5287428895619722,0.3188923516322375,0.15236475880579026,,4296163.0,
1988,28,3.120721624570294,2.7061369513299027,3.0223276923482842,-1.2117094454508275,1047152.4316666666,9775,0.6227524872781878,0.2438804308049125,0.1333670819168997,,2580349.0,
1988,29,3.1745533331898934,2.6598180757403114,2.8866063501833583,-1.2004554500865159,2447390.0725000002,10190,0.5705734860773638,0.28149957073062676,0.1479269431920094,,5081737.0,
1988,30,3.2089618299561553,2.5769362568414924,2.887010101044781,-1.2411405385291736,371951.73583333334,11137,0.498528750328669,0.3406593339883215,0.16081191568300957,,800200.0,
1988,31,3.1997065951578967,2.622264143189756,2.9098244735928387,-1.2302673948599945,784458.6058333333,11107,0.5330240093759268,0.3135387699420393,0.15343722068203403,,1571477.0,
1988,32,3.129977577896632,2.594457566165586,2.862090034127456,-1.2000615325858586,549694.4266666666,9141,0.504340815692936,0.25299803169910706,0.24266115260795693,,1075023.0,
1988,33,3.2321070088150683,2.6462162159042344,2.8803561695921096,-1.2212362737103801,587622.5391666667,8474,0.5794833209910487,0.30679298285095796,0.11372369615799327,,1082576.0,
1988,34,3.249553043534988,2.615589459496202,2.8010152375513457,-1.2080705286211408,3835545.688333333,34651,0.5462449959277772,0.32911742668882754,0.12463757738339537,,7712333.0,
1988,35,3.2114297519410067,2.5702864433573294,2.878357450540109,-1.2421351639049119,640986.2816666666,9080,0.5307689900856041,0.32147766072468126,0.1477533491897146,,1490336.0,
1988,36,3.243460905676811,2.5971831915032744,2.7858344041930603,-1.2079624869906644,8151963.705833334,40479,0.522997060004515,0.3313043883682953,0.1456985516271897,,17941309.0,
1988,37,3.138963191628956,2.7055276480751367,2.9806960392455646,-1.2067353229098108,3206631.109166667,36317,0.622646059433027,0.2543521270300849,0.1230018135368881,,6480591.0,
1988,38,3.2313433596517687,2.5580003854123214,2.871182936930399,-1.2505911919015409,312229.3383333333,11868,0.4706452782291219,0.3718949361289667,0.15745978564191146,,655330.0,
1988,39,3.177150927003425,2.6831718274554324,2.914527580636743,-1.2035429248139133,4987626.5125,35547,0.5755980166350644,0.28048776971445705,0.14391421365047852,,10798554.0,
1988,40,3.1900287808142127,2.636246724761174,2.892404493717654,-1.2136688570740868,1412066.8616666666,9266,0.5542635738888223,0.2953551711116509,0.15038125499952684,,3167064.0,
1988,41,3.171035798045829,2.648023709130233,2.905567697229214,-1.2097323403660836,1332820.8333333333,8381,0.5603580755279552,0.2993066203941814,0.14033530407786343,,2741297.0,
1988,42,3.173360134766076,2.677512348495345,2.902512803475288,-1.1983215929696154,5457106.935,34250,0.5802089149751524,0.2763495613495701,0.1434415236752776,,11845755.0,
1988,44,3.2016501059558,2.657258710521139,2.860281862788224,-1.1998458753580354,511177.45333333337,8232,0.5598860391347399,0.30034468591883184,0.13976927494642838,,996407.0,
1988,45,3.133311825706155,2.7089410591862926,2.970073717687004,-1.2008407317612895,1589708.3058333334,11459,0.6374259483365537,0.24423657683827563,0.11833747482517061,,3412097.0,
1988,46,3.194314417476736,2.598199297634506,2.9470434904251035,-1.2517513581492392,343008.7891666666,12908,0.4928826563261158,0.33862833533410464,0.16848900833977956,,698160.0,
1988,47,3.1265063706569323,2.72419146270675,3.008760636278503,-1.2035859492928782,2210644.5333333337,9778,0.6284817396442639,0.23352480220636415,0.13799345814937197,,4822438.0,
1988,48,3.1962018262098932,2.6182946521664596,2.837897236513491,-1.204464895321541,7733181.979166667,38296,0.5541242277723155,0.30406570762509155,0.141810064602593,,16667040.0,
1988,49,3.2197233994544656,2.5880028666659407,2.820422224396976,-1.2172553662351386,721670.81,9501,0.5340295034558542,0.3272561849688516,0.1387143115752942,,1689372.0,
1988,50,3.2118881249432456,2.6165971918432125,2.881350208865888,-1.224906838013295,289759.9025,8349,0.5324411752915469,0.3214686382072143,0.14609018650123876,,549763.0,
1988,51,3.240608696154444,2.592672349468375,2.8260246425895814,-1.2199927292172645,2963819.734166667,13221,0.5345981001878811,0.33801878300958094,0.12738311680253792,,6036908.0,
1988,53,3.1987857830274304,2.6022817100669657,2.845909822348352,-1.2123520816392797,2153647.2775000003,9452,0.5368537820094862,0.31310586004606783,0.15004035794444606,,4639894.0,
1988,54,3.1280210532904573,2.684413997954733,3.010610976627231,-1.2164477765134583,665247.7283333334,7853,0.605861053009385,0.24408462750237556,0.15005431948823947,,1830213.0,
1988,55,3.169955986592683,2.674016603963087,2.9186043126409142,-1.208160754841064,2450367.6358333332,12552,0.5699590052156446,0.28269099389434277,0.14735000089001274,,4822391.0,
1988,56,3.198354506400214,2.5945188481713424,2.941053242004299,-1.2473918710001524,217117.69583333333,7062,0.5396463778616089,0.2908216427467796,0.16953197939161158,,465103.0,
1989,1,3.1365115932974974,2.704402550555257,3.0034454312867354,-1.2103852469119276,1796663.3566666667,9527,0.6088898117136858,0.25161222720248216,0.13949796108383195,,4030219.0,
1989,2,3.246700433565238,2.558797232353454,2.818475669516816,-1.231976209584364,221395.57083333333,12334,0.5094834805902915,0.3430448499467373,0.14747166946297124,,547160.0,
1989,4,3.217583152260783,2.577359960581483,2.825649140805599,-1.2215325954222565,1613885.4383333332,8653,0.5312102641037696,0.31328516069715895,0.1555045751990715,,3622184.0,
1989,5,3.1213589480464967,2.7012270815776454,3.023500208261405,-1.2157205390330885,1081450.9583333333,10299,0.620535368359925,0.24542146617045088,0.13404316546962414,,2346354.0,
1989,6,3.2337258229310972,2.5878022167521153,2.8029556542851832,-1.2155461619128434,13576472.088333333,50936,0.5256615813233683,0.3386597886007738,0.13567863007585795,,29218165.0,
1989,8,3.2348690416196564,2.583499780005357,2.7872249013421815,-1.2092669020567957,1577465.7166666668,8874,0.5231662412122772,0.3318086691605559,0.14502508962716693,,3275815.0,
1989,9,3.2678007249711825,2.6174409481792558,2.785743456257445,-1.2096563735830574,1712722.5908333333,8628,0.5343081046026344,0.3444719842675981,0.12121991112976743,,3283404.0,
1989,10,3.2199640417097157,2.6551077593314267,2.8370141300994107,-1.1981517463232911,350159.67166666663,8849,0.5615983156016382,0.3072863098835021,0.13111537451485972,,658274.0,
1989,11,3.3270723594034575,2.5161579110827477,2.58881533424243,-1.1856207983040596,309672.16916666663,7638,0.39701469284456065,0.4197987691033857,0.18318653805205362,,624168.0,
1989,12,3.20207644929202,2.589718746846482,2.8514912888483472,-1.2200092805939862,5880412.716666666,38276,0.5485075531989929,0.2954619872943268,0.15603045950668024,,12637718.0,
1989,13,3.1929252776928254,2.653914880485368,2.902368120385065,-1.2123857053554428,3087772.2424999997,9916,0.5774300888576047,0.28425211300967695,0.13831779813271827,,6411117.0,
1989,15,3.2033630146045446,2.5430781598166097,2.7925350425393645,-1.2171534687001482,506031.3016666667,8338,0.5086462262790589,0.312234367295681,0.17911940642526022,,1094588.0,
1989,16,3.1668464748989518,2.633021437194914,2.96179319885557,-1.2332659423899126,455745.11833333335,10450,0.5683776179173051,0.2901850982048511,0.14143728387784377,,994422.0,
1989,17,3.2073284076948547,2.6470194591670806,2.834331923657004,-1.1967135447322705,5582540.26,35232,0.5647457839714708,0.3008292615780292,0.1344249544505,,11409782.0,
1989,18,3.1306785883395514,2.7019032723835115,2.960259950008607,-1.199031478437817,2768028.485,10463,0.6079044844553537,0.2449061306080622,0.14718938493658407,,5523679.0,
1989,19,3.19335533677271,2.6495771298245145,2.929466841891255,-1.2276461805053154,1452134.2833333332,11307,0.5252688597068167,0.32269574405873974,0.1520353962344436,,2770590.0,
1989,20,3.2121371228346796,2.618353142893124,2.856105119405815,-1.2161231662197678,1228234.515,10920,0.5310403437726944,0.3241394933696213,0.14482016285768437,,2472838.0,
1989,21,3.152455985651042,2.6610290163290027,2.972753666575603,-1.2220842876038667,1633468.3841666665,8987,0.5872827646813389,0.265770457141331,0.14694677817733018,,3677318.0,
1989,22,3.1947197952171607,2.59363829709457,2.850061140572564,-1.2172832280907857,1750530.0225,7577,0.5432030936755884,0.2981249232764612,0.1586719830479504,,4252896.0,
1989,23,3.185368356990891,2.6406784267995485,2.91528029911821,-1.2205849401963305,592979.2825,9246,0.5680401485629986,0.28685125997946403,0.14510859145753732,,1219961.0,
1989,24,3.2779621342749325,2.5775032199069696,2.776365178984093,-1.2194541440779936,2462514.3525,9176,0.5044023919596327,0.35788727934246684,0.13771032869790054,,4727303.0,
1989,25,3.2681250153190677,2.5873313068026764,2.743343114977572,-1.2056088395441873,3045498.310833333,34689,0.5073215131986867,0.3630817836754658,0.12959670312584756,,6015478.0,
1989,26,3.176376363718417,2.665236398416664,2.8944797154592106,-1.2030964488866422,4339020.116666666,34071,0.5749026837895164,0.28305530949121643,0.14204200671926717,,9253298.0,
1989,27,3.2089106934761618,2.619739512468587,2.8293160432624362,-1.2073457365988303,2251629.9008333334,10028,0.53787501455199,0.32794374667611187,0.1341812387718981,,4338056.0,
1989,28,3.119232486157378,2.681972972983978,3.0021440700158717,-1.2126025416676367,1082639.0233333332,9970,0.6086984297447894,0.26165380909896335,0.1296477611562473,,2574272.0,
1989,29,3.1731634349606903,2.6499098820141316,2.8923982276142044,-1.2041794207106709,2472659.643333333,9417,0.5648309664101494,0.28976289973508634,0.14540613385476428,,5095844.0,
1989,30,3.197283225568403,2.5831723919417793,2.8964164622047064,-1.23681136619032,377324.8016666667,11086,0.49223707993863774,0.33655280878672106,0.17121011127464117,,799634.0,
1989,31,3.192962562917328,2.6245156840459125,2.886064974976607,-1.2203726811142181,786220.2416666667,11051,0.5389984831946818,0.3172247659762818,0.14377675082903643,,1574858.0,
1989,32,3.153534270329663,2.582585330863047,2.8735812144343176,-1.2168598483661304,573245.79,9219,0.5104857755499278,0.2522693999677616,0.23724482448231057,,1137382.0,
1989,33,3.232024004103575,2.635521722800746,2.8666679948600016,-1.2201751983481748,608613.3025,8407,0.5716615370602608,0.31753075169096207,0.11080771124877718,,1104523.0,
1989,34,3.257299467826471,2.607020657335607,2.783084648545081,-1.2073279410366142,3852914.3491666666,34649,0.5323292510601059,0.3430072107137511,0.124663538226143,,7726086.0,
1989,35,3.1834592676970694,2.59820616448746,2.8857989278280622,-1.2248321136049058,648695.7183333334,9393,0.532062254462292,0.30535446373605374,0.16258328180165427,,1503901.0,
1989,36,3.242540760827102,2.593867093253325,2.777955649563658,-1.206172599009552,8261728.419166666,46172,0.5152898658177307,0.3357082277388395,0.14900190644342973,,17983084.0,
1989,37,3.148860155929373,2.6963121888665937,2.9742985547027434,-1.210732905719703,3314327.69,37302,0.6100483329964074,0.2648371115644594,0.12511455543913325,,6565462.0,
