STATEFIP,YEAR,mean_routine,mean_abstract,mean_manual,total_emp
49,1997,2.7588058131225357,2.97867607736016,3.107097710933492,7727294.6169
49,1998,2.7699299194811657,2.9974921669679118,3.0977500014428316,8013536.2234000005
49,1999,2.781544806412257,2.971416416366337,3.115113110012729,7863146.6191
49,2000,2.781468350020499,2.9681678632661224,3.167318020603656,8149691.420599999
49,2001,2.7646918829783784,2.9765034568196196,3.1631992495500185,8246957.2251
49,2002,2.7752209378872403,2.9757954584155875,3.142351987773631,8343068.6739
49,2003,2.7839717774055766,3.003273971070334,3.1137135175890567,8917024.0105
49,2004,2.76722795453394,2.9869150480246467,3.1295302438857098,8760029.0001
49,2005,2.761873975151124,2.9869763540727163,3.1342171467835582,9398272.3226
49,2006,2.7832022125721827,3.010907167553091,3.137804696815176,9934601.3912
49,2007,2.7792303969846284,3.0320307918166374,3.143184662430802,10250476.421
49,2008,2.751540835489726,3.003934336176893,3.123664812227451,10149517.394
49,2009,2.7508070116280625,3.0149289786304405,3.101601013211404,9516631.2279
49,2010,2.7582137024787428,3.0110106211950165,3.1036725845369255,9410312.151700001
49,2011,2.7788477880361553,2.980517766659219,3.131851549508576,9569546.4488
49,2012,2.813225792995342,2.9862720884401877,3.1555364993883326,9606561.7809
49,2013,2.768299742113617,3.0011310229035213,3.118769278347669,9723425.6597
49,2014,2.7850908995640453,3.007149256184447,3.149693594535198,10022487.979999999
49,2015,2.779570380803001,2.996591215263877,3.128338405848793,10026844.5335
49,2016,2.764379754255726,2.9917065215575063,3.135820118941838,10155483.5922
49,2017,2.7672076885349,3.0051655926220495,3.144429027838084,10368458.4368
49,2018,2.774153148110991,3.0203562169998706,3.173025880743203,10388394.776899999
49,2019,2.787061736303034,3.0198384348371823,3.1182436037450842,10708503.8249
49,2020,2.785592346264759,3.0111940561197397,3.1055404278152796,10399452.9804
49,2021,2.7759063126707355,3.003427181989651,3.1279722224930087,10924918.728699999
49,2022,2.782896847003088,3.013016867195501,3.1693728378047354,11406144.992800001
49,2023,2.7749238140599357,2.9819705664660803,3.162132689114588,10964574.9627
49,2024,2.7615341106126707,3.0154652638001775,3.1612148065695957,10922416.633000001
49,2025,2.749898057075869,2.9975171940994403,3.16453119112565,10796239.0437
49,2026,2.742802502448898,2.983769666460505,3.1425348943248514,1892339.2852
50,1976,2.868794874914569,2.902023429499597,3.28682510913543,12753972.24
50,1977,2.865838662839692,2.9067495858084826,3.2630524526661104,7818319.59
50,1978,2.796233416915052,2.9104014539930625,3.190582083955866,1771063.8
50,1979,2.8026985101253965,2.916820076012037,3.2175933474687852,1801346.48
50,1980,2.8131005015911197,2.9121184674804472,3.221912468102539,1836990.98
50,1981,2.8126651911978344,2.903675375150877,3.2156406158008686,1930626.2899999998
50,1982,2.8039112363981764,2.895975756759398,3.1922169851385465,2034574.5699999998
50,1983,2.787506024861199,2.935216282655591,3.159588266088667,2088037.27
50,1984,2.7923998655060185,2.923569671690486,3.1978851383103506,2148339.98
50,1985,2.776988301842998,2.928836852102678,3.1508483216206136,2201931.1
50,1986,2.784922566721914,2.9447703252705897,3.1561687620967067,2230104.74
50,1987,2.7807631232883647,2.93867373139702,3.1839006296485812,2279632.9499999997
50,1988,2.7829628013173346,2.943755588643082,3.171832168013768,2310788.35
50,1989,2.8014554963393636,2.949021257010948,3.1613184300486705,2322323.79
50,1990,2.776574450009371,2.946564898615251,3.1362587272369233,2269438.4800000004
50,1991,2.760886573198971,2.9324644876634505,3.118071092160861,2136740.36
50,1992,2.755897424683207,2.9406841146815497,3.118228989368279,2180812.35
50,1993,2.7526033646274093,2.946281357964311,3.1100757466252493,2263768.4
50,1994,2.7654017871688787,2.9452758266109362,3.116620230365977,2179291.1533
50,1995,2.7576680976596633,2.932473606130964,3.1154935763471316,2214939.2117
50,1996,2.765287853213643,2.9441127823361577,3.1392998913336587,2345981.4894000003
50,1997,2.7669706570658352,2.94165622556879,3.140753572874674,2365650.0751
50,1998,2.7593525425717296,2.943325151244662,3.141290647281714,2375348.5439
50,1999,2.7611526641647144,2.9444377783456037,3.1603443308817982,2347201.1751
50,2000,2.7923673283085777,2.938634929744434,3.157167334454988,2389346.8144
50,2001,2.791758955767925,2.9374713858043986,3.188076175621229,2348962.6409
50,2002,2.7712258241289986,2.9525558548855524,3.1663052296762775,2464412.1333
50,2003,2.751593294417578,2.9959807405746277,3.146172608681034,2345280.7058
50,2004,2.745522620638602,2.994395578541729,3.139212404277927,2399343.4427000005
50,2005,2.7516607410687595,2.9991416361119874,3.144007979052875,2449255.573
50,2006,2.768902226232734,2.995559017902183,3.179640484903531,2488602.1517999996
50,2007,2.743212037179312,2.985914847924736,3.1321882489987702,2389875.0591
50,2008,2.745112508172782,2.98642758436052,3.1395480868955428,2340149.3316
50,2009,2.7305901777110293,2.9881509383279186,3.1060123162715123,2296430.895
50,2010,2.7351858705462724,2.987136711170846,3.1148252530896174,2319089.9081
50,2011,2.742577094404622,2.9763435937148097,3.1391146152588147,2387442.6955
50,2012,2.7361423663406494,2.9551681959455793,3.141529192042299,2300137.0627
50,2013,2.7478042639948894,2.972209199886601,3.1313504686442046,2227767.355
50,2014,2.7560271942034213,2.97056610927923,3.168048563498871,2198372.5952000003
50,2015,2.747487181897484,2.971091527958226,3.145673166997753,2221373.9361
50,2016,2.7599599525331517,2.9546780256668574,3.1719782427889633,2266704.0719999997
50,2017,2.755311217504243,2.9729798444622704,3.1595717653487965,2245216.2641
50,2018,2.7286260109406717,2.9916931159866973,3.1138803860554276,2215846.5963
50,2019,2.751017878506014,2.988358738735096,3.153553070267583,2077824.9625000001
50,2020,2.752199241220163,3.0084447651771904,3.1879269871947993,1918404.3285
50,2021,2.738146550808674,3.0045594518027463,3.1852075754247258,1914725.2497999999
50,2022,2.737711014057774,2.98298028949839,3.1644894721914376,2048228.6475
50,2023,2.750136632997739,2.9831539055146146,3.1762207347638673,2001785.9760999999
50,2024,2.736623391003772,2.9593180370693366,3.1812659931748386,2077125.9946
50,2025,2.7143764039434974,2.9737425040243233,3.143607569189232,1927230.5502
50,2026,2.69701295787072,2.9862546976642,3.0973052946120703,333583.0801
51,1976,2.8419007739175255,2.9426968190948877,3.1992291069379486,17221961.62
51,1977,2.82945362454903,2.949286869630524,3.202212413211078,18529703.52
51,1978,2.831461996727844,2.954822074528078,3.1908966714233915,18697878.94
51,1979,2.8326346360563734,2.9569063562606077,3.1686600513361003,19074599.53
51,1980,2.840709994483853,2.9368263093738443,3.1586352429353868,19360173.28
51,1981,2.825781986025098,2.9411438493638498,3.1472317641582253,19097333.42
51,1982,2.8075879058034947,2.9524322235211597,3.1302114321510865,18970612.3
51,1983,2.7977921445672034,2.976855097862696,3.1532060070863,20828136.910000004
51,1984,2.7961719608632123,2.9612769849388383,3.146646143085543,21684435.73
51,1985,2.7790170001397176,2.9608772975144144,3.1442819646859497,21778237.76
51,1986,2.8088814235987947,2.957821279147542,3.1560300206998217,22521029.12
51,1987,2.7967613330893,2.964670589546498,3.1518405263680553,22457516.36
51,1988,2.7701481729060093,2.967909495675587,3.146315525060805,22845410.21
51,1989,2.7822083877260955,2.9758781300418007,3.1338997336201797,23256726.689999998
51,1990,2.7958774101203576,2.9789819223171707,3.1471074946084396,23894665.840000004
51,1991,2.7803415232998536,2.96797082724965,3.164010022553151,24243600.77
51,1992,2.786884308048788,2.966687186670704,3.135410294654946,23934446.29
51,1993,2.763098218077331,2.971744735769189,3.1118392376520863,24432208.380000003
