STATEFIP,YEAR,mean_routine,total_emp
17,1987,2.642278378108741,7533660.56
17,1988,2.6435747882267315,7841358.27
17,1989,2.6223201048130513,8639646.07
17,1990,2.6090603500671707,8397258.33
17,1991,2.6286447854997896,8112133.8100000005
17,1992,2.618383100517165,8047665.5
17,1993,2.6044419402775927,7804129.209999999
17,1994,2.605215345439362,8227040.5672
17,1995,2.619291433460664,8811165.126400001
17,1996,2.593080258686088,8682350.0302
17,1997,2.5710785651571144,8970535.451900002
17,1998,2.58958348601535,9305442.5419
17,1999,2.586946777092973,8790780.0591
17,2000,2.5636691584256317,9468779.187700002
17,2001,2.6049883047078066,9696013.306200001
17,2002,2.6025448760763075,10190240.0836
17,2003,2.5928157606198856,10454229.3806
17,2004,2.551770439105357,10637222.8402
17,2005,2.54047776586072,10999065.6811
17,2006,2.5773146490822554,11406863.570700001
17,2007,2.5697278245679693,12054458.9679
17,2008,2.5704320413028596,12502431.6949
17,2009,2.5561364773695447,12484817.7544
17,2010,2.561308847230156,13716351.604600001
17,2011,2.545910179320692,13857522.6691
17,2012,2.560614615877076,14861127.0711
17,2013,2.5506406199122402,15387261.872000001
17,2014,2.552100565036333,15335559.045
17,2015,2.525196069443156,16247754.707799999
17,2016,2.538026666278928,17500315.4383
17,2017,2.5594987511601297,16831859.9876
17,2018,2.562326778981874,16617059.768599998
17,2019,2.5619573969484835,17595844.017
17,2020,2.574043088944181,15684841.2315
17,2021,2.558374964173694,16002926.558600001
17,2022,2.5546819565990093,17312470.041500002
17,2023,2.5640382787473888,16947319.594
17,2024,2.5405998911386236,17016683.2403
17,2025,2.5279754954050877,15839744.0854
17,2026,2.5381505456584095,2678082.6498999996
18,1976,2.7145049806084973,4471614.16
18,1977,2.694676341512768,4278139.5600000005
18,1978,2.7037581944378735,3892643.2199999997
18,1979,2.7479778343252264,3912324.42
18,1980,2.724833482284768,4371752.77
18,1981,2.710873097992492,4099723.7500000005
18,1982,2.7086962026042953,3825243.01
18,1983,2.707081120132774,3856446.2
18,1984,2.69062716973791,3749120.77
18,1985,2.707758024287809,4068446.75
18,1986,2.7161379439843447,4287375.82
18,1987,2.6986362760975506,4117864.77
18,1988,2.6377821844036027,4265635.74
18,1989,2.6662362486599496,4254200.05
18,1990,2.629347075688012,3556133.36
18,1991,2.6503949801992097,3629036.98
18,1992,2.6741705246357843,3354855.45
18,1993,2.681599418389633,3418177.96
18,1994,2.7041955599515903,3330842.2333
18,1995,2.6836858637252927,3683941.7186000003
18,1996,2.706606808982411,4287432.2992
18,1997,2.639889857873392,4278782.3283
18,1998,2.6254117006481352,4505319.737600001
18,1999,2.5832254871828244,4859379.6885
18,2000,2.642179856198055,5547547.657500001
18,2001,2.664237319134175,5444343.4957
18,2002,2.6038251310530183,5605737.3372
18,2003,2.5851010865770423,5284280.2913
18,2004,2.6090202987515148,5427998.934800001
18,2005,2.643295037267826,5666831.130700001
18,2006,2.6220871034594087,6280574.6696999995
18,2007,2.6231897286395998,6221032.1927000005
18,2008,2.6222362297781032,6942653.9733
18,2009,2.5706340015605402,6895157.4973
18,2010,2.5581347106178636,6640277.6073
18,2011,2.627214121490771,6955208.2674
18,2012,2.643579776813738,6911551.1403
18,2013,2.609731206808937,7206591.8525
18,2014,2.638051508030751,7541260.804
18,2015,2.60978288994421,8500952.4192
18,2016,2.5903922430721384,8551169.3382
18,2017,2.6346408031186654,8476143.1235
18,2018,2.627262792820835,9021005.5878
18,2019,2.616657031596492,8766631.8284
18,2020,2.5883672000150435,8283275.7936
18,2021,2.6159572912717572,8464151.1087
18,2022,2.5951036278642583,8907019.2366
18,2023,2.590024046402932,8655678.8975
18,2024,2.593534441980473,8241303.403499999
18,2025,2.568640024587705,7535144.6897
18,2026,2.584314874973947,1282735.2438000003
19,1976,2.615748178068762,2033190.19
19,1977,2.6621376450671033,2324255.31
19,1978,2.6569213906844285,2621560.36
19,1979,2.6279902463147926,2586184.1500000004
19,1980,2.6041390337329333,2471686.0300000003
19,1981,2.603606957651006,2435877.8000000003
19,1982,2.6085726714917308,2319792.8
19,1983,2.6179690246359164,2254989.78
19,1984,2.605328955063227,2195494.09
19,1985,2.6434421598603546,2332311.16
19,1986,2.5952968185422995,2592878.38
19,1987,2.6016056687082694,2385069.17
19,1988,2.5907670521901327,2363132.98
19,1989,2.61222242736705,2638088.24
19,1990,2.591920939620007,2327532.85
19,1991,2.6101808573299397,2340752.13
19,1992,2.614838967297617,2300661.25
19,1993,2.6232509472040966,2278547.0
19,1994,2.6285765305622473,2285997.9987999997
19,1995,2.610865114211972,2568035.5891000004
19,1996,2.6340437307417712,2639004.587
19,1997,2.625160130026053,2488622.8666000003
19,1998,2.656294825751531,2519984.4156
19,1999,2.66375750312267,2709924.4898
19,2000,2.624323326423467,2542761.0171999997
19,2001,2.625538338724123,2591544.3338
19,2002,2.56123248795987,2798411.9178
19,2003,2.6056966411377256,2910877.1802
19,2004,2.6314262660729475,2877745.2594
19,2005,2.6117733043708804,3268513.9689
19,2006,2.5752949771748717,3594054.8742
19,2007,2.597646938018232,3698164.9108999996
19,2008,2.626289846698364,3846685.1197
19,2009,2.6297622070544997,3935154.5499
19,2010,2.633121166276448,3917177.1986000002
19,2011,2.6130956018945257,4183091.6511999997
19,2012,2.621881897591736,4286602.9262
19,2013,2.632023565406845,4462824.6104
19,2014,2.6059767820759516,4598511.2484
19,2015,2.5716806970717294,4510871.2124
19,2016,2.5837829625929594,4716692.2157000005
19,2017,2.5587407417578376,4703484.3914
19,2018,2.5806871811119283,4712429.120999999
19,2019,2.6053771432936976,5158604.4388999995
19,2020,2.58576171085812,4769936.0411
19,2021,2.5938702106597638,4800694.6292
19,2022,2.6153899260111353,4985513.123
19,2023,2.577208779384437,4608847.192
19,2024,2.610934700910354,4594949.7587
19,2025,2.6135878939586927,4310105.623400001
19,2026,2.601383357408633,705780.2015
20,1977,2.591357706551731,942547.56
20,1978,2.625572781636982,2337049.87
20,1979,2.6272091835008964,2279983.96
20,1980,2.6173252855081217,2336703.37
20,1981,2.616809260483541,2355494.9099999997
20,1982,2.645521505350085,2284265.57
20,1983,2.632767643452076,2165929.4899999998
20,1984,2.6129026760640794,2079486.5699999998
20,1985,2.6063534773066483,2034071.3900000001
20,1986,2.633802212125916,2212154.59
20,1987,2.624093049318804,2168145.8200000003
20,1988,2.567622241906219,2122970.77
20,1989,2.571936644128492,2045135.5
20,1990,2.5579604353000165,2025893.46
20,1991,2.5723915349896496,2014421.7099999997
20,1992,2.6023873909522406,1962215.8
20,1993,2.570179680417667,2068181.2799999998
20,1994,2.5659976263706405,2173852.5014
20,1995,2.5823501032436917,2038455.9578
20,1996,2.568592668404109,2051788.01
20,1997,2.562343332750331,2034535.7214000002
20,1998,2.5424710928846053,2265243.4771000003
20,1999,2.5424543788375966,2223052.2104
20,2000,2.5626677818848664,2339614.9773000004
20,2001,2.5968862756605935,2545156.8741
20,2002,2.5369075511113106,2747080.0319
20,2003,2.5484913609085234,2601252.4456
20,2004,2.5588167030841804,2745283.7813
20,2005,2.553780313904789,3179272.5513000004
20,2006,2.5510733393392333,3113926.5351
20,2007,2.5380730543790735,3286611.4709
20,2008,2.5590642280842766,3434819.2606999995
20,2009,2.516792873891837,3441709.4466999997
20,2010,2.511604470372209,3391658.4694999997
20,2011,2.5255622752071507,3634894.676
20,2012,2.5505437685738332,3855286.3042999995
20,2013,2.534876454421796,3885575.2479
20,2014,2.538261900728857,4060691.233
20,2015,2.576148301355561,3924307.938
20,2016,2.5907377056172907,4021857.7759999996
20,2017,2.5665824195613047,4161120.2818
20,2018,2.5626133415845267,4110432.6787
20,2019,2.591538877540457,4134098.9263000004
20,2020,2.574541893675557,4172302.268
20,2021,2.5449965423702654,4075761.3564999998
20,2022,2.5305166896425733,4077505.7611999996
20,2023,2.5813989675030906,4021490.0675
20,2024,2.577985621360777,4025282.0527999997
20,2025,2.5458380124798556,3812617.7447999995
20,2026,2.566978188060236,651175.2204
21,1976,2.6372161697196552,2659956.16
21,1977,2.6413812992592023,2596006.0300000003
21,1978,2.664201248605577,2504024.5300000003
21,1979,2.6742866061181045,2470879.59
21,1980,2.687916357491152,2539653.44
21,1981,2.6584148987477065,2555274.26
21,1982,2.5973675561101532,2392828.1500000004
21,1983,2.620670261136982,2309244.55
21,1984,2.6244166745931157,2346343.96
21,1985,2.5776929351488134,2187549.1899999995
21,1986,2.570878247298273,2088083.3199999998
21,1987,2.6122633029742075,2090334.4600000002
21,1988,2.6761155404624977,2071908.79
21,1989,2.6292708807383125,2082134.12
21,1990,2.6140829959443708,2122201.72
21,1991,2.6321201065705186,2229777.65
21,1992,2.6349938224872664,2458777.26
21,1993,2.599993094488119,2490223.83
21,1994,2.5799208086872407,2558230.1972000003
21,1995,2.5973211875102495,2301626.6769
21,1996,2.598230856712492,2387511.7145
21,1997,2.5633215768934035,2331591.7183
21,1998,2.547178187861518,2812911.3835000005
21,1999,2.543835024605426,3024771.9513
21,2000,2.593010356637346,2972630.0352
21,2001,2.5720368426968334,2695455.8373
21,2002,2.546428117940878,3000299.1562
21,2003,2.5943107740991485,3095850.6665999996
21,2004,2.6229957593323108,3364889.3924000002
21,2005,2.564676783756745,3630256.2405
21,2006,2.5828424086031747,3965345.4809
21,2007,2.5607791825141883,3926955.6851000004
21,2008,2.5526043396524796,3998789.7849
21,2009,2.5858835674012624,3999768.7094
21,2010,2.5783248188792394,3812264.9650999997
21,2011,2.5847840298225355,4181286.8131
21,2012,2.5931764414255887,4494393.857000001
21,2013,2.609412099797878,4580063.3485
21,2014,2.6273727277531376,4747923.3471
21,2015,2.570582815702549,4267311.7013
21,2016,2.582091318035993,4895602.1747
21,2017,2.5894402500941207,5090932.0835
21,2018,2.6014423573824983,4932450.0347
21,2019,2.6047599467042737,5261667.0912
21,2020,2.6611188473678498,5289329.081499999
21,2021,2.5831657377688004,5078776.1686
21,2022,2.578898081042006,5535399.4134
21,2023,2.5979869724903093,5076184.2653
21,2024,2.588749564097277,4929040.6083
21,2025,2.5621484522542577,4666032.0494
21,2026,2.5070346521918436,968214.8616999999
22,1976,2.590384329559356,2641312.98
22,1977,2.584825003411588,2471257.5300000003
22,1978,2.578578345317406,2421623.06
22,1979,2.542650854023297,2616405.6500000004
22,1980,2.5513188332962216,2555506.5700000003
22,1981,2.574122303319771,2594907.6500000004
22,1982,2.5965936668746017,2721186.04
22,1983,2.598593428631263,2378642.45
22,1984,2.6062452213912537,2536883.37
22,1985,2.578600077750549,2530987.7
22,1986,2.549227370545188,2457409.54
22,1987,2.5594164016020353,2608410.6800000006
22,1988,2.5523779670424984,2511773.5599999996
22,1989,2.495707414943521,2598470.0300000003
22,1990,2.5464985605364645,2243889.39
22,1991,2.5484330388453764,2447529.63
22,1992,2.6041614421149153,2618005.04
22,1993,2.5744040398919283,2645991.81
22,1994,2.576157883438209,2759655.8283
22,1995,2.5751124887618166,2580377.1655
22,1996,2.529069675537838,2183546.0112
22,1997,2.5322044548363016,2414891.1178
22,1998,2.5440835662232035,2628048.7188
22,1999,2.533167930877724,2576947.8964
22,2000,2.557636796508761,2690042.5862000003
22,2001,2.569719336327082,3174058.2864
22,2002,2.5701162374924555,3350609.4152
22,2003,2.541919971990877,3353457.6415999997
22,2004,2.546975347609791,3491302.2645
22,2005,2.5963628211293592,3591155.3981999997
22,2006,2.543589771564373,3669470.4502
22,2007,2.522357318556009,4091480.3832
22,2008,2.5817287007885614,4092461.7597
22,2009,2.509237506770436,3823653.4487
22,2010,2.545159185434578,4229039.9687
22,2011,2.590648617346051,4528817.1274
22,2012,2.5881288205292123,4525002.1093
22,2013,2.5660212653433745,4658307.1092
22,2014,2.5513281909469234,4953789.5427
22,2015,2.556611118914748,4926913.2808
22,2016,2.5407244678392447,5043244.2352
22,2017,2.5517486152513684,5285834.4211
22,2018,2.574387708319256,5042410.3757
22,2019,2.557851051463797,5091806.4825
22,2020,2.5672958875792977,5168736.7521
22,2021,2.5663900742704566,5562877.554
22,2022,2.536916649060036,5529889.3681
22,2023,2.5139393925588167,5602605.0838
22,2024,2.5334714179322204,5515383.752599999
22,2025,2.5629756676432747,5048816.365999999
22,2026,2.5647072270657336,926099.3031
23,1977,2.6926173530580804,347673.49
23,1978,2.640435804753485,807597.5199999999
23,1979,2.6680700040971335,799455.7000000001
23,1980,2.7396098335376413,795462.34
23,1981,2.7279315275277485,779294.35
23,1982,2.7168355941535167,747745.99
23,1983,2.7074344838010957,780122.77
23,1984,2.696443683612796,824984.85
23,1985,2.649473325875614,808439.08
23,1986,2.6469331910457887,853441.6299999999
23,1987,2.667199137517782,953466.36
23,1988,2.6461679784246197,925406.6699999999
23,1989,2.662851761158246,926538.69
23,1990,2.6549873759974747,880302.54
23,1991,2.6227153879781837,889717.48
23,1992,2.6357180658650665,785848.87
23,1993,2.6404580340634682,775780.8400000001
23,1994,2.5857877456480356,753668.6964
23,1995,2.609783874890636,888296.0168
23,1996,2.6439210814079854,989038.2440000001
23,1997,2.591865559628851,1031664.0226
23,1998,2.5666770267231533,1148233.4834
23,1999,2.61260404455985,1115235.7301
23,2000,2.603548433390021,1177210.7042
23,2001,2.5740324232698955,1249410.2508999999
23,2002,2.5787584211225116,1241051.1777000001
23,2003,2.5790165542025374,1289443.7577999998
23,2004,2.5899443070021246,1456475.5244999998
23,2005,2.5516006783260314,1543070.1427
23,2006,2.5670045775267174,1622411.653
23,2007,2.58322479778017,1632729.2951
23,2008,2.54512247727327,1681475.6746000003
23,2009,2.5392486440359514,1757548.0254
23,2010,2.5308035656453316,1773977.4423
23,2011,2.5368955174672796,1809252.5937
23,2012,2.525167631442835,2032387.9000999997
23,2013,2.5509580057792745,2161189.1509
23,2014,2.533548689356721,2275473.4095
23,2015,2.543705025464335,2275115.6270000003
23,2016,2.536120675468955,2179768.6350000002
23,2017,2.5721734141979007,2274104.9611
23,2018,2.5823722332050707,2269174.0999
23,2019,2.5471539738649875,2244640.0996000003
23,2020,2.528732163933561,2313002.1581
23,2021,2.5698265322861604,2250479.237
23,2022,2.5468151898713924,2202879.6813
23,2023,2.530393283159575,2276026.9587000003
23,2024,2.5731274752661237,2304779.7546
23,2025,2.5471783116685947,2101059.0192
23,2026,2.5404564133020484,382569.05079999997
24,1977,2.610640416420528,1520861.05
24,1978,2.6154016294317803,3005727.27
24,1979,2.651001228227764,2952254.0
24,1980,2.6242102606020317,3077174.2800000003
24,1981,2.582225835287988,3257372.7199999997
24,1982,2.5590624917039575,3080329.19
24,1983,2.57747582563411,2985447.08
24,1984,2.5595898381005293,2921676.95
24,1985,2.520831533373723,2801127.59
24,1986,2.591625259533122,3224843.19
24,1987,2.5877022869146566,3191837.7
24,1988,2.5333142449453363,3316169.46
24,1989,2.523250789984845,3379156.08
24,1990,2.5368751299999754,3146885.8
24,1991,2.5260547925101577,3245685.4400000004
24,1992,2.550732978452266,3408172.3499999996
24,1993,2.565071190164216,3639263.2700000005
24,1994,2.448121380334366,3540914.54
24,1995,2.4796744125055543,3590652.165
24,1996,2.489017796792564,3750430.7794999997
24,1997,2.5310760786622657,4004482.7393
24,1998,2.4931247297537853,4014985.5409000004
24,1999,2.5313719915879593,4405448.2236
24,2000,2.5228811037382344,4534252.133400001
24,2001,2.4787920321039607,4927291.7957
24,2002,2.458848339559464,5317742.6781
24,2003,2.4869397110735663,5404815.5031
24,2004,2.4505405879541406,5453115.2699
24,2005,2.4645407374904384,5765560.6238
24,2006,2.484264988873995,6277920.721899999
24,2007,2.4820474976601656,6529701.3634
24,2008,2.4693044750704267,6706297.9923
24,2009,2.4474643549053194,6407317.7286
24,2010,2.476243871516561,6630917.5711
24,2011,2.452018070602758,6820650.4605
24,2012,2.4714496342450523,7472663.4443
24,2013,2.479226228016466,7695945.711
24,2014,2.4637443637395733,8112663.969200001
24,2015,2.508171239998011,8151095.7516
24,2016,2.5038059145305995,8469768.318
24,2017,2.4478560182525957,8474239.5594
24,2018,2.4440154109927987,9110214.212599998
24,2019,2.4492220452986824,10176269.0401
24,2020,2.451827461955617,9518097.0134
24,2021,2.439268311994682,9699095.325199999
24,2022,2.4411366152023453,9777986.1567
24,2023,2.4669285280535984,9741694.4054
24,2024,2.4621821630041785,9286502.239599999
24,2025,2.466855489418475,8588987.715
24,2026,2.4286581784490915,1610008.3343000002
25,1976,2.7297536537418856,4632217.84
25,1977,2.7491033174343706,4957265.51
25,1978,2.7061376704319846,5115166.84
25,1979,2.700264660319613,5206572.82
25,1980,2.7081845941910463,5050923.129999999
25,1981,2.6843552526869963,4942960.210000001
25,1982,2.678550676941559,4878578.58
25,1983,2.6747752337649566,4818391.74
25,1984,2.655586113445494,4886791.7
25,1985,2.639104521340307,4897423.0200000005
25,1986,2.6607227207874193,4813997.350000001
25,1987,2.6313915474413263,4656639.0
25,1988,2.62226081598772,4699629.119999999
25,1989,2.598483275571907,4615117.9
25,1990,2.5859633910766453,4371138.0
25,1991,2.613804034099434,4244887.17
25,1992,2.5657648065566048,4437617.65
25,1993,2.555774189491524,4547054.75
25,1994,2.5723816592874953,4444690.4358
25,1995,2.5856362227250003,4159530.3921
25,1996,2.589611899479672,4262526.2733000005
25,1997,2.580405772177795,4469946.6029
25,1998,2.5638167962560616,4846567.865
25,1999,2.5669885702301976,5094156.7701
25,2000,2.557727011308619,5170290.6714
25,2001,2.52100296547491,5812521.5342
25,2002,2.4887194678997346,6436212.601
25,2003,2.5077107481785847,6174691.386700001
25,2004,2.485743909807922,6103250.2218
25,2005,2.5102575656093147,6536290.91
25,2006,2.508095331439553,6714862.4988
25,2007,2.511312357897059,6851026.2467
25,2008,2.4743813932530534,7206111.0379
25,2009,2.47991224003272,7241140.9865999995
25,2010,2.475989786983198,7872332.9033
25,2011,2.4823344873947195,8230426.105
25,2012,2.479469417324059,8411430.247
25,2013,2.4789733858734837,8859911.2998
25,2014,2.476705550077558,9417080.5552
25,2015,2.465833087961836,9826960.223000001
25,2016,2.489542284129645,9586630.2235
25,2017,2.4721632287886313,10143624.3554
25,2018,2.5067599130103386,10739791.4753
25,2019,2.5185561274963173,10827259.429399999
25,2020,2.4524307081893975,9968103.526899999
25,2021,2.4267864134867687,10142451.6204
25,2022,2.462164017719948,10942394.8594
25,2023,2.445720858535345,11024275.7474
25,2024,2.4341682537873814,10906197.9108
25,2025,2.4755912029033778,9727582.357900001
25,2026,2.4697325343430383,1714899.457
26,1976,2.679020158486691,5597207.03
26,1977,2.711316795660586,5680752.32
26,1978,2.7178684086668694,5865607.39
26,1979,2.7076193201320957,6359185.37
26,1980,2.666245809811958,6014660.279999999
26,1981,2.6949592662360873,6094967.79
26,1982,2.6610992616173452,5502817.4399999995
26,1983,2.660036631057992,5223584.21
26,1984,2.690738079976388,5662072.6
26,1985,2.677305451442443,5704061.25
26,1986,2.697529587143054,5410021.990000001
26,1987,2.6817746738499384,5260251.96
26,1988,2.6392213020283792,5366631.12
26,1989,2.597086020383743,5492679.01
26,1990,2.598808139851153,5381241.77
26,1991,2.6032741721964467,5554764.079999999
26,1992,2.6100425071639672,5665486.15
26,1993,2.617038511271949,5603120.370000001
26,1994,2.6047096955776405,5612190.7158
26,1995,2.6076798872668956,5417216.1234
26,1996,2.5873051922485812,5630983.321
26,1997,2.589193108224011,6051140.4836
26,1998,2.5605952142415807,6311292.5816
26,1999,2.55618190117233,6199472.7634000005
26,2000,2.591361247048375,6846747.228500001
26,2001,2.6262126966428347,7280233.739
26,2002,2.562612402194164,7408391.385000001
26,2003,2.57974305929952,7884879.6568
26,2004,2.567929196834161,8463227.3525
26,2005,2.5633794211973906,8797371.512600001
26,2006,2.559807242911938,8607560.2773
26,2007,2.571710170905617,9523128.9562
26,2008,2.530753393388069,9586312.736700002
26,2009,2.520919870810252,9317650.1551
26,2010,2.5746430753751963,9448572.2735
26,2011,2.5842774699878373,9961383.376600001
26,2012,2.5597564172738942,10376783.6663
26,2013,2.5779349902348065,11125762.1807
26,2014,2.579323206540207,11483493.0539
26,2015,2.5765189441520517,11693953.9934
26,2016,2.5690214425707074,12253514.022300001
26,2017,2.5763185809835165,12344008.914700001
26,2018,2.5859514371849093,12004324.390500002
26,2019,2.6025168349532795,12838151.9474
26,2020,2.574706490998106,12193319.2846
26,2021,2.564991230693902,11989034.541700002
26,2022,2.579252085944369,13360837.9762
26,2023,2.567272678814138,13726977.4537
26,2024,2.536811229760334,13031514.5567
26,2025,2.547622665057134,12146913.6641
26,2026,2.550500723228237,2303465.6803
27,1977,2.6006559137905745,1431505.48
27,1978,2.607749178844295,3230200.1999999997
27,1979,2.6507061610483897,3201803.32
27,1980,2.6326541850068303,3175169.85
27,1981,2.6182554276478656,3045305.1100000003
27,1982,2.6007805638720587,2805562.48
27,1983,2.604493040231369,2843377.28
27,1984,2.6267621390356983,2873199.51
27,1985,2.5976436733740176,3112571.13
27,1986,2.598753482080575,3209041.82
27,1987,2.598884151725709,3133758.3
27,1988,2.5651906483755837,3085046.21
27,1989,2.512607831453264,2912643.1899999995
27,1990,2.556964213674692,2930252.93
27,1991,2.613424087031453,3195541.38
27,1992,2.610989560133015,2952851.83
27,1993,2.610569253187077,3046768.75
27,1994,2.609428694689222,3489123.9319999996
27,1995,2.575513318522263,3536618.8245
27,1996,2.598180536949156,3773365.2005000003
27,1997,2.5775118114623368,4036408.7169999997
27,1998,2.542083089429845,3987260.1311999997
27,1999,2.549964421733182,4270209.6371
27,2000,2.556755784872046,4411927.5593
27,2001,2.5613999661101277,4766846.4121
27,2002,2.5640520074708397,4556803.3235
27,2003,2.544228857300477,4591208.7497000005
27,2004,2.5225705961377933,4942151.8266
27,2005,2.5365699087360505,5171157.8262
27,2006,2.5620988378586294,5447454.7875
27,2007,2.5529928734499743,5398895.8652
27,2008,2.5498863046261757,5728012.0098
27,2009,2.53057214144144,6232080.625100001
27,2010,2.515430837102149,6404941.0594999995
27,2011,2.541243873705972,6387211.0522
27,2012,2.5501113334046046,6790535.586999999
27,2013,2.543833263584871,7042627.771600001
27,2014,2.5200288777360034,7139476.161400001
27,2015,2.5537203051808492,7928486.149499999
27,2016,2.565172356281118,8193315.7787999995
27,2017,2.5540432743621055,8476501.0676
27,2018,2.5910195558708073,8884024.7645
27,2019,2.5433025319744944,8834883.9745
27,2020,2.521972465540457,8268733.2927
27,2021,2.5068594279379877,8075588.0981
27,2022,2.5272848536320827,8462753.1461
27,2023,2.5208822704855587,8244849.9232
27,2024,2.5415376307370363,8134170.270499999
27,2025,2.516964351299218,7536308.8508
27,2026,2.5179053120456305,1339080.0871000001
28,1977,2.643357536253599,875036.67
28,1978,2.6703950250396016,1909382.2299999997
28,1979,2.62639975269731,1901933.7599999998
28,1980,2.6207692889431016,1763395.9900000002
28,1981,2.6400330297396053,1799052.8399999999
28,1982,2.6186387994797324,1734298.73
28,1983,2.671350445809793,1663918.71
28,1984,2.6462995700592558,1752266.09
28,1985,2.6261149126272114,1553340.0300000003
28,1986,2.631292334393597,1423480.79
28,1987,2.6116590212303286,1531336.51
28,1988,2.611071680553592,1519778.81
28,1989,2.5946368171029257,1567065.09
28,1990,2.625857850693813,1537694.6400000001
28,1991,2.6647480323980535,1408942.8900000001
28,1992,2.6253286323429452,1360992.0499999998
28,1993,2.6203666347208556,1475367.07
28,1994,2.5875305315866335,1619036.6521
28,1995,2.560139337063139,1519918.0611
28,1996,2.630705554897306,1701395.1915000002
28,1997,2.6085904427310385,1607343.6343
28,1998,2.569465312389955,1856170.3846999998
28,1999,2.5631518157446243,2120300.7531
28,2000,2.638220708179929,2034677.2493999999
28,2001,2.6288328932615297,1974819.085
28,2002,2.602452968264229,2080489.7110000001
28,2003,2.6059975244949976,2282147.7094
28,2004,2.5971374837463523,2252211.2324
28,2005,2.576451761200396,2615337.8837
28,2006,2.5884764289526743,2613827.7141000004
28,2007,2.639109254824725,2884193.8572000004
28,2008,2.6286280118475287,2665561.4045
28,2009,2.5863886922009742,2684148.9756000005
28,2010,2.545143991850998,2703439.6827999996
28,2011,2.5820273258361905,2986577.3361
28,2012,2.590342114839791,3210435.2304000002
28,2013,2.598340814445927,2778447.5916999998
28,2014,2.6252254303907923,2839564.8918000003
28,2015,2.583635564863614,2776534.1112
28,2016,2.587057883499485,2977681.0895
28,2017,2.6151771797898733,3073555.686
28,2018,2.6211107766129023,3015693.7563
28,2019,2.615556222876073,3066489.9353
28,2020,2.635810436984818,3055106.144
28,2021,2.6330858193636426,3214060.5234
28,2022,2.6349758087291777,3211390.2298
28,2023,2.642637440756833,3106235.4228000003
28,2024,2.614082354990139,3390791.682
28,2025,2.582337873416287,3136221.3909
28,2026,2.5840469037773506,628641.997
29,1976,2.6301157999638014,11434424.84
29,1977,2.6357882577641965,7563568.3100000005
29,1978,2.635952203262536,4006411.1500000004
29,1979,2.635223700471246,4012706.6799999997
29,1980,2.611066365738346,3753198.0999999996
29,1981,2.595211812704756,3834924.36
29,1982,2.59725753968747,3833376.12
29,1983,2.632737209343665,3787257.88
29,1984,2.644733256552886,3662432.4400000004
29,1985,2.6217287649799177,3585057.9400000004
29,1986,2.617837237285177,3500929.74
29,1987,2.6054511298381935,3738422.7899999996
29,1988,2.549695884250887,3915732.07
29,1989,2.560266988590821,4032642.92
29,1990,2.581602698561196,3559942.25
29,1991,2.615656748898537,3486106.12
29,1992,2.6329036944817665,3509320.3499999996
29,1993,2.61769716428476,3615708.6999999997
29,1994,2.619608689762295,4074075.8187
29,1995,2.605337251483722,4219110.255799999
29,1996,2.6100265735025676,4135868.6991
29,1997,2.6232599744009546,4461555.263900001
29,1998,2.5967530179429907,4243083.073899999
29,1999,2.5697853611631865,4233367.3683
29,2000,2.5601120381443914,4718492.8938
29,2001,2.5770776950286867,4913205.9112
29,2002,2.572176483338488,5010564.0099
29,2003,2.5518164859224184,5430319.836200001
29,2004,2.544143390184266,5344079.1196
29,2005,2.571835501305379,5377965.3452
29,2006,2.592066755677997,6091464.155599999
29,2007,2.608305263270867,5957233.7369
29,2008,2.600026857811434,6102171.5372
29,2009,2.5762421894456864,6079669.0964
29,2010,2.564096187717308,6337095.5223
29,2011,2.560456119407933,6550517.3945
29,2012,2.5983378042795233,6966436.7715
29,2013,2.5882115319687884,7196638.507800001
29,2014,2.6000858079986573,7416743.173400001
29,2015,2.5883266280339754,7481002.118900001
29,2016,2.584994808614388,7857589.6186
29,2017,2.5849646430999034,7717156.3565
29,2018,2.562605641330391,8885542.4714
29,2019,2.562335210859742,8850752.8029
29,2020,2.572285643363062,8012628.4531
29,2021,2.5447536967317346,7974944.5814000005
29,2022,2.5720251883172462,7946883.174
29,2023,2.5784822448764184,7912569.007100001
29,2024,2.544949149739636,7882093.828
29,2025,2.551602029894273,7076514.6128
29,2026,2.5215074077332713,1303310.3635
30,1976,2.5783109581629455,5896316.260000001
30,1977,2.556489069568598,3399391.6
30,1978,2.6196219464600605,568950.8200000001
30,1979,2.579888051877347,653972.1100000001
30,1980,2.578166013557811,618801.12
30,1981,2.618963112143628,572063.0599999999
30,1982,2.5932063494052877,537944.7
30,1983,2.582187183741773,533055.8500000001
30,1984,2.552240688312655,557071.82
30,1985,2.5542873871842136,611674.92
30,1986,2.5174832378278595,566397.9
30,1987,2.5526685169028167,551131.7
30,1988,2.53675831984365,612544.64
30,1989,2.5342519571130593,614449.63
30,1990,2.523856282729903,566733.88
30,1991,2.500750452177532,604336.5800000001
30,1992,2.5494918918502014,624272.3899999999
30,1993,2.581289143381325,637499.1900000001
30,1994,2.5756392976730216,636241.1369
30,1995,2.558497689289188,602700.5175999999
30,1996,2.533686418162446,635646.6258
30,1997,2.5028922928172626,676832.7049
30,1998,2.561531867259872,701567.0074
30,1999,2.516929268353045,739794.0804000001
30,2000,2.541672196853597,751296.6873999999
30,2001,2.5257854523799654,775697.7006999999
30,2002,2.5022758323775998,877411.7341
