STATEFIP,YEAR,mean_routine,total_emp
39,1984,2.73604498417176,18731283.25
39,1985,2.711417329791533,18148411.41
39,1986,2.717200776577359,18720482.85
39,1987,2.7088208605811426,18616117.35
39,1988,2.697349614812583,19213493.86
39,1989,2.701442113253112,18683715.450000003
39,1990,2.70455710644922,18299222.84
39,1991,2.702345920305099,17383303.689999998
39,1992,2.6903432284413666,16722962.56
39,1993,2.6963126878780335,17353168.630000003
39,1994,2.699712273258367,17490504.6242
39,1995,2.679996383856409,17265498.426
39,1996,2.665271254476969,17236001.3213
39,1997,2.65532232556384,17478416.502
39,1998,2.660536374989423,17266065.5885
39,1999,2.6798199608195894,18081098.870699998
39,2000,2.6716879474769395,16875321.9332
39,2001,2.6295833202842362,16998791.4838
39,2002,2.621075157127949,16625831.821199998
39,2003,2.644068167868702,16261831.813600002
39,2004,2.6159281235469405,15989728.546100002
39,2005,2.6534304972567084,16312776.579799999
