STATEFIP,YEAR,mean_routine,total_emp
16,1978,2.613056032129882,2046700.66
16,1979,2.6110705504938085,2164439.5599999996
16,1980,2.6051985776657145,2247549.0
16,1981,2.6018091293907752,2282977.03
16,1982,2.6043667445684098,2377875.08
16,1983,2.6216630123314473,2467085.58
16,1984,2.605807380643588,2620312.36
16,1985,2.6024618829596173,2746476.6100000003
16,1986,2.6068920114362637,2723054.2
16,1987,2.625720011183676,2678480.28
16,1988,2.6294472447587367,2916790.2
16,1989,2.5965013179241656,2907116.83
16,1990,2.6169191394324716,3076225.0700000003
16,1991,2.6158328073053823,3304448.1399999997
16,1992,2.6293229120945627,3359331.0
16,1993,2.6187752469490393,3560228.4099999997
16,1994,2.5942390721227127,3822749.3342000004
16,1995,2.600552066135255,3971267.5537
16,1996,2.6088025649167172,4021471.2182000005
16,1997,2.6214228536391233,4150522.6972
16,1998,2.611905412680404,4330965.9036
16,1999,2.601451037111716,4259233.3126
16,2000,2.59462625538737,4208911.8093
16,2001,2.580703146237747,4328148.3645
16,2002,2.584015115253304,4286964.6435
16,2003,2.583646176099252,4199106.3898
16,2004,2.5681152582300317,4304433.212099999
16,2005,2.5788304949170904,4658485.6117
16,2006,2.591572917692883,4804426.004799999
16,2007,2.5968970889402048,4802275.7873
16,2008,2.5892966902617496,4638812.8109
16,2009,2.5711607292817664,4488123.6635
16,2010,2.587884032651154,4449076.5474000005
16,2011,2.5888150995710855,4579101.9734
16,2012,2.5779479431278722,4707840.1897
16,2013,2.5710097344795844,4747153.4438000005
16,2014,2.5696287369977537,4564552.005
16,2015,2.5535276546152335,4740070.4733
16,2016,2.567782530980889,4795865.8156
16,2017,2.56286403886252,4918805.2678
16,2018,2.5677199583228676,4819645.6631000005
16,2019,2.548496115762035,5030533.948899999
16,2020,2.5352935373331427,5081802.7703
16,2021,2.54828681738536,5206998.7869
16,2022,2.5241368516043243,5479859.9124
16,2023,2.539732822298717,5381630.5211
16,2024,2.523929317042251,5948383.1244
16,2025,2.5474548689572623,5421972.8299
16,2026,2.526170023240305,1014879.9366
17,1976,2.677218309105702,25785639.400000002
17,1977,2.674218238737162,27015232.42
17,1978,2.673026779351531,27223369.349999998
17,1979,2.6706314984561734,28006530.4
17,1980,2.665245393995473,28251474.26
17,1981,2.6506066215079613,28828320.82
17,1982,2.633460554439976,28845032.93
17,1983,2.6280498067842846,29478470.47
17,1984,2.6202386151815817,30211792.45
17,1985,2.6488927877647233,31245326.449999996
17,1986,2.645692708804495,32447600.770000003
17,1987,2.6287738866445816,33317776.53
17,1988,2.6125209317874742,34759004.29
17,1989,2.626937106929858,35912951.55
17,1990,2.6270790586040897,36255158.31
17,1991,2.606818268080224,37014926.37
17,1992,2.6186186041867376,37829413.519999996
17,1993,2.627932914544153,38277287.52
17,1994,2.6451557753240027,39051657.808
17,1995,2.627883352039651,39803263.774000004
17,1996,2.6272924132757893,40081304.0608
17,1997,2.6174555610053774,40580019.819000006
17,1998,2.615520047378096,41463793.381
17,1999,2.593852082954336,43148828.3666
17,2000,2.592723126320799,43385791.0941
17,2001,2.6096460162963986,43135436.29529999
17,2002,2.6018739946709832,43148093.6004
17,2003,2.607960596556038,42260490.60069999
17,2004,2.612117028218363,42274051.935100004
17,2005,2.583136275425392,41823547.6031
17,2006,2.5839257273785354,43776705.616
17,2007,2.590158507132224,43168214.3352
17,2008,2.5862324152987655,42265135.9894
17,2009,2.578541211697337,40678937.9937
17,2010,2.5910240239556463,39035663.923599996
17,2011,2.577728841737315,38701964.190400004
17,2012,2.5673607333899207,38550926.7586
17,2013,2.571125886250938,37736730.0739
17,2014,2.553804184906263,37994480.794
17,2015,2.5412820069883475,37552102.563599996
17,2016,2.554527739256585,38088792.2677
17,2017,2.571304323100026,38275342.2672
17,2018,2.548816609829058,38411279.6737
17,2019,2.5359291636296817,38177612.809499994
17,2020,2.508929569403679,36223873.8362
17,2021,2.503996861172156,37356819.34550001
17,2022,2.534415485279336,38061300.4727
17,2023,2.516891969903842,38036694.5461
17,2024,2.5025891499342205,39303448.0756
17,2025,2.500311772578068,35943185.6035
17,2026,2.466146886556421,6553792.4146
18,1976,2.794964159856164,13109069.21
18,1977,2.7767784314993036,12730341.71
18,1978,2.785696104646679,13056112.19
18,1979,2.7705317015844195,13357052.05
18,1980,2.7487870142123008,13172343.67
18,1981,2.7397509272449536,13737665.94
18,1982,2.7126524468672035,13196672.96
18,1983,2.737783575662883,13352790.7
18,1984,2.7200146341371076,14002173.78
18,1985,2.693306290058181,15128949.380000003
18,1986,2.698490044850715,15085508.29
18,1987,2.70482895806766,15447492.53
18,1988,2.721383315351925,16309273.549999999
18,1989,2.7171968298496645,17382881.3
18,1990,2.7035530566708816,16888880.46
18,1991,2.715739945320352,17337982.1
18,1992,2.721437298964169,18504428.189999998
18,1993,2.7109256540793054,19047919.380000003
18,1994,2.6997292577718763,20078542.2249
18,1995,2.70845072521348,20730242.1578
18,1996,2.6973793032375686,20677589.3937
18,1997,2.68530370506666,21173846.011700004
18,1998,2.6950613500888934,21631814.6836
18,1999,2.6667688275907317,21380640.577
18,2000,2.658288200959033,21147707.011700004
18,2001,2.6519948079305045,21693376.9911
18,2002,2.6277126039937126,22207401.9608
18,2003,2.6742762193205865,22088627.507
18,2004,2.6704920550431326,21241183.9126
18,2005,2.657740845125017,21221337.461999997
18,2006,2.6350276213537787,21120564.290000003
18,2007,2.6531109405974016,21215474.9238
18,2008,2.659077683576838,21111786.196900003
18,2009,2.6262985802184717,19486445.8222
18,2010,2.6364377140828017,19183900.860200003
18,2011,2.6358325785606858,18738485.905
18,2012,2.616892210207842,18649709.3862
18,2013,2.608473846108802,18997178.5301
18,2014,2.6359327740687113,19928349.1841
18,2015,2.6225540341957716,19476796.9811
18,2016,2.6321880742425665,19613278.129499998
18,2017,2.627569569355976,18468824.144100003
18,2018,2.6075885624877344,19311475.248099998
18,2019,2.608042122450317,19677551.045999996
18,2020,2.581583312573918,19179104.931700002
18,2021,2.559221636359619,19456415.436499998
18,2022,2.6161396569821265,20092548.6612
18,2023,2.5932344408285926,19928956.908
18,2024,2.5880453844436175,20829009.6904
18,2025,2.5827501680487024,19723422.4728
18,2026,2.6005235910401545,3637335.1766999997
19,1976,2.6368841607754887,5471476.11
19,1977,2.6652704142703154,6042375.619999999
19,1978,2.6733611166348163,7114029.6099999985
19,1979,2.661554040049648,7187816.81
19,1980,2.649040025218664,7345473.74
19,1981,2.638276805032794,7602106.490000001
19,1982,2.6353997193027303,6921107.04
19,1983,2.646191253565407,7005179.91
19,1984,2.6557268202968296,7630032.56
19,1985,2.6403059410543266,7920041.33
19,1986,2.6387199106632497,7670626.79
19,1987,2.6389567057382903,8007214.69
19,1988,2.67098530261419,8955932.27
19,1989,2.656247654975615,9301409.28
19,1990,2.6345702467393064,9120872.22
19,1991,2.6390463346738153,9101584.56
19,1992,2.639154714918221,9548143.05
19,1993,2.6345035354535598,9953601.580000002
19,1994,2.627167099284366,10069236.851
19,1995,2.639015242415345,9809681.3268
19,1996,2.612678449128354,10143492.6211
19,1997,2.6344082378769316,10520916.4421
19,1998,2.631793687567006,10455098.4632
19,1999,2.6284474207039037,10401129.5442
19,2000,2.6249801283677945,10936505.792200001
19,2001,2.6207031297037076,10711260.3566
19,2002,2.62556311668006,10800663.0861
19,2003,2.636269856539341,10765458.7398
19,2004,2.64922994368474,10259130.314
19,2005,2.653727044680741,10359449.8178
19,2006,2.639053231057272,10258596.5883
19,2007,2.650227775064396,10007218.3503
19,2008,2.6384160429731063,10001434.790099999
19,2009,2.637490797643475,9970883.2016
19,2010,2.622928635416203,9668002.0858
19,2011,2.629386339144141,9467302.9333
19,2012,2.6447295649805276,9491092.2634
19,2013,2.6117717591335308,9544452.0528
19,2014,2.610593489552949,9174752.9166
19,2015,2.607791756314489,9656868.482
19,2016,2.617471980096655,9594378.925299998
19,2017,2.586893368113414,9036436.830500001
19,2018,2.605621017519612,9302898.1462
19,2019,2.581140179096166,9566699.918699998
19,2020,2.5795386682309354,9157865.2715
19,2021,2.601427814343293,9179504.8198
19,2022,2.6139843940826615,9823939.9783
19,2023,2.566323724522284,9644833.4483
19,2024,2.5647662029698934,9389486.2656
19,2025,2.569430491944427,8855590.185899999
19,2026,2.5550854852987612,1690009.5688999998
20,1977,2.641327290949319,2635376.4699999997
20,1978,2.6528723327289336,5747108.07
20,1979,2.629555907718731,6000079.4
20,1980,2.6416306979776354,6201608.87
20,1981,2.6519169746971767,6100788.42
20,1982,2.6131400162359935,5676112.1
20,1983,2.62689540097248,6085134.640000001
20,1984,2.6309961296461255,6541520.890000001
20,1985,2.617497935268036,6779713.33
20,1986,2.602641957695237,6966305.68
20,1987,2.603193584539439,7299722.26
20,1988,2.624188093079969,7512195.159999999
20,1989,2.6067811097611044,7857117.24
20,1990,2.5814473756856726,7710639.630000001
20,1991,2.6021965008565524,7920161.68
20,1992,2.6019205973990784,8545567.649999999
20,1993,2.616898155813105,8637864.849999998
20,1994,2.6186147451402073,8616850.753199998
20,1995,2.5902176265390384,8520286.580200002
20,1996,2.58128751248285,8614292.7115
20,1997,2.5715465666356887,8720102.606600001
20,1998,2.5997453782535693,8993864.694400001
20,1999,2.5997837182140464,9494132.6838
20,2000,2.578068860691093,9269039.5776
20,2001,2.577907320341521,9020176.9672
20,2002,2.5707171979574186,9170824.8437
20,2003,2.5994964039812793,9239276.9301
20,2004,2.594645535779137,9395759.987
20,2005,2.5951674842886785,8920068.4878
20,2006,2.5869349316170296,8892485.680900002
20,2007,2.5929036339064004,8901192.1923
20,2008,2.5609040895296142,8943015.5555
20,2009,2.556063194328568,8940564.2937
20,2010,2.5458820054245708,8653213.8973
20,2011,2.56676339278769,8210227.3629
20,2012,2.557261014172472,8228880.6988
20,2013,2.5688443297935755,8085401.7652
20,2014,2.588003949839482,8035233.217800001
20,2015,2.5826309709334736,8658866.933799999
20,2016,2.5840033039849906,8500076.934500001
20,2017,2.5980105519537835,8206377.862
20,2018,2.574034368078062,8208777.138199999
20,2019,2.5625728794458027,8263961.978800001
20,2020,2.5817285033366213,7975627.701699999
20,2021,2.5625865037126543,8410190.5272
20,2022,2.509582400687267,8767119.8128
20,2023,2.5406235024049866,8700941.4027
20,2024,2.5290031572207496,8685650.4136
20,2025,2.5356234162337117,7996812.807399999
20,2026,2.5427354105942492,1472758.4060999998
21,1976,2.686857387710949,8212969.09
21,1977,2.7047240046549366,8570637.91
21,1978,2.701693292852845,8562345.85
21,1979,2.703335530555714,8754857.01
21,1980,2.70527520295728,8702081.71
21,1981,2.7077139014687943,9003696.379999999
21,1982,2.6484410304921187,9206173.32
21,1983,2.6648031667537957,9326895.46
21,1984,2.659702632926333,9754139.17
21,1985,2.671254991523922,9628411.66
21,1986,2.684380501778648,9737985.31
21,1987,2.6821634871763194,9816785.58
21,1988,2.666529580173145,10407104.75
21,1989,2.6335875516952134,10857293.11
21,1990,2.6628699447741253,10827966.549999999
21,1991,2.669203680793684,11053853.73
21,1992,2.658123217433104,11466765.549999999
21,1993,2.6523593880967415,11755708.29
21,1994,2.667557762788872,11975689.3629
21,1995,2.66143260106609,12683563.2896
21,1996,2.650008600603161,13052670.4599
21,1997,2.6423780098829392,13335724.7826
21,1998,2.632907856918873,12857475.8531
21,1999,2.6168879844684394,12999332.175099999
21,2000,2.597371850636756,13215433.4338
21,2001,2.596960232695791,13171573.559799999
21,2002,2.604898445007676,12924092.531299999
21,2003,2.6185224891261583,13228506.434100002
21,2004,2.6251756775223667,12832591.348900001
21,2005,2.62747741431317,12843546.1283
21,2006,2.6273129260894774,13041979.7453
21,2007,2.615841191597951,12714974.585900001
21,2008,2.6339394574116426,12724094.7498
21,2009,2.6268360303008937,12283303.090999998
21,2010,2.622532936619457,12228892.7946
21,2011,2.6434334064277354,12178204.3182
21,2012,2.6441695623393033,12055767.1218
21,2013,2.6328857297013717,11891975.129
21,2014,2.6109041931215895,11401163.6351
21,2015,2.6269683676855276,11861403.2511
21,2016,2.5831147955575164,12144996.7296
21,2017,2.595943416831733,11889205.5513
21,2018,2.59920659421179,12013491.898699999
21,2019,2.6139881297063683,12100911.729899999
21,2020,2.6328108869465665,11899826.962100001
21,2021,2.6129558015023666,11755276.775600001
21,2022,2.603016622042546,11593810.4723
21,2023,2.5951453289064794,12065980.5372
